hemi,mode_k,beta_mean,beta_sem,N_subj,t,p,sig_q05
R,96,0.006249203544211857,0.002984226596453514,49,2.0940780943506354,0.041558079920702665,1
R,97,0.002082423286056994,0.0022862877097621142,49,0.9108316845536769,0.3669356159525873,0
R,98,0.02635466032121962,0.004618001127550043,49,5.7069410754348135,7.006014763680934e-07,1
R,99,0.06012811309235697,0.004178088529954604,49,14.391297039608274,4.905497929346321e-19,1
R,100,0.014588183275169331,0.0032326942694585296,49,4.512701189529076,4.143240701549555e-05,1
R,101,0.10066870246803862,0.005325686291342118,49,18.902484480111816,7.052126702034405e-24,1
R,102,0.006978820289832214,0.0022150858372413777,49,3.150586840699363,0.0028045057301145627,1
R,103,0.04995498345896282,0.003371342751030027,49,14.817533294026651,1.5553245294424879e-19,1
R,104,0.007109747756696171,0.0025187406851814357,49,2.822739076922492,0.006909788675178226,1
R,105,0.004080681673181597,0.0015009261676471979,49,2.718775754025489,0.009092166320906937,1
R,106,0.0029851095441725557,0.0017480314836124905,49,1.7076978144601342,0.09415349050226827,0
R,107,0.0073643884958778235,0.00196358628285133,49,3.7504786829046144,0.0004751194167361141,1
R,108,0.039262101174734755,0.0032063135897708516,49,12.245246784342369,2.235058455417512e-16,1
R,109,0.0050529520207893966,0.0014731230435005675,49,3.430095023686628,0.001249330637877277,1
R,110,0.24814816702580025,0.011434698014103266,49,21.701331046936318,1.84533066911607e-26,1
R,111,0.6492650602597475,0.021450592726835836,49,30.267930985770956,6.310116134405213e-33,1
R,112,0.09258773732806402,0.0048289621566196955,49,19.173423672650202,3.8516778187038004e-24,1
R,113,0.011129329589442327,0.0018367386655315941,49,6.059288563090845,2.035359239778817e-07,1
R,114,0.0007442537738434774,0.0016981872770642627,49,0.43826366143203266,0.663161306470264,0
R,115,0.012791469256234134,0.0018825562493073097,49,6.794734160501595,1.5180338607930815e-08,1
R,116,0.00612967786185233,0.0015426403259255963,49,3.97349774852701,0.00023705329038321114,1
R,117,0.008345020087494527,0.00182008127653837,49,4.584971119183205,3.2605126165558324e-05,1
R,118,0.016295029304781213,0.0030062810550117803,49,5.420327975528343,1.9003390767646744e-06,1
R,119,0.017062855072930923,0.0026363412514376497,49,6.472172395597954,4.744965056877311e-08,1
