subject,run,hemi,mode_k,beta,p,metric
sub-EN057,15,R,21,0.6832006629926209,0.4410525063602522,mean
sub-EN057,15,R,22,1.703360830425683,0.3723008489906704,mean
sub-EN057,15,R,23,0.9183798918449876,0.3345530663515105,mean
sub-EN057,15,R,24,0.4178645517009675,0.3695161094910321,mean
sub-EN057,15,R,25,0.0049206979602542,0.9514090762264372,mean
sub-EN057,15,R,26,0.0437043234704309,0.5675467792525946,mean
sub-EN057,15,R,27,0.6171525328736773,0.4138947646070956,mean
sub-EN057,15,R,28,0.043934112857481,0.77413111729773,mean
sub-EN057,15,R,29,-0.0220809807857245,0.556646634947135,mean
sub-EN057,15,R,30,-0.1491764170201488,0.1230459754017037,mean
sub-EN057,15,R,31,0.0208266365893588,0.602723971093188,mean
sub-EN057,15,R,32,0.6325782077451529,0.4124128820261561,mean
sub-EN057,15,R,33,0.035647040864572,0.4202834903041584,mean
sub-EN057,15,R,34,0.3150640387544868,0.2244463908710764,mean
sub-EN057,15,R,35,0.0868905683885596,0.1498197488526553,mean
sub-EN057,15,R,36,0.1196406389070094,0.4514385728268435,mean
sub-EN057,15,R,37,2.9318313479006552,0.3795760568915657,mean
sub-EN057,15,R,38,0.8312833593188463,0.3862221197308608,mean
sub-EN057,15,R,39,1.706639348235078,0.3844920798987581,mean
sub-EN057,15,R,40,0.0398735325575292,0.5281158817254721,mean
sub-EN057,15,R,41,2.0417482321682607,0.389835917779071,mean
sub-EN057,15,R,42,0.1883484751431742,0.4492417614851535,mean
sub-EN057,15,R,43,0.1608556753169953,0.3400761490935811,mean
sub-EN057,15,R,44,0.0609519236746011,0.509230699763838,mean
sub-EN057,15,R,45,0.6079042241894921,0.380902301021038,mean
sub-EN057,15,R,46,0.0605933151794073,0.0156856996571779,mean
sub-EN057,15,R,47,0.7659631140134209,0.4051965129395722,mean
sub-EN057,15,R,48,0.8185960790864436,0.4061580914140495,mean
sub-EN057,15,R,49,1.345771823561281,0.3848727583719299,mean
sub-EN057,15,R,50,0.2643212159095979,0.3723916908220361,mean
sub-EN057,15,R,51,0.1336814096213499,0.4002785488700001,mean
sub-EN057,15,R,52,-0.0118540114391365,0.790561541207493,mean
sub-EN057,15,R,53,0.0408978885026762,0.31787604901647,mean
sub-EN057,15,R,54,0.2429805137301861,0.2171291841378021,mean
sub-EN057,15,R,55,-0.0144345124942721,0.5012190895220506,mean
sub-EN057,15,R,56,0.001817280976615,0.977233150155297,mean
sub-EN057,15,R,57,-0.0204246489549937,0.4252920834595811,mean
sub-EN057,15,R,58,0.1425027924725301,0.5159240080771728,mean
sub-EN057,15,R,59,0.2441000855064929,0.3482582643752715,mean
sub-EN057,15,R,60,0.4422172927904164,0.3910924645884023,mean
sub-EN057,15,R,61,-0.0057890576887445,0.7027398754761636,mean
sub-EN057,15,R,62,0.6485591702972607,0.3708398362438494,mean
sub-EN057,15,R,63,0.5634178515402529,0.3862960881272956,mean
sub-EN057,15,R,64,0.3308920166703976,0.2578617322422527,mean
sub-EN057,15,R,65,-0.0244075985033491,0.3755991652013847,mean
sub-EN057,15,R,66,0.3435086993106979,0.3932590860907321,mean
sub-EN057,15,R,67,0.5465183171992285,0.3595548556701483,mean
sub-EN057,15,R,68,0.4210042819801022,0.3726500324337489,mean
sub-EN057,15,R,69,-0.0049093500408768,0.7923299287824217,mean
sub-EN057,15,R,70,0.6568498396723687,0.3839607449429338,mean
sub-EN057,15,R,71,-0.0054955556042268,0.7386018499065525,mean
sub-EN057,15,R,72,0.79830677882919,0.3855702009893293,mean
sub-EN057,15,R,73,-0.0462579722583939,0.2489222409110852,mean
sub-EN057,15,R,74,0.0465494297432337,0.4662662439340763,mean
sub-EN057,15,R,75,0.6373777464007457,0.3915041045812285,mean
sub-EN057,15,R,76,0.0905004549108608,0.3703043484414287,mean
sub-EN057,15,R,77,0.1302097453166548,0.4437015785670251,mean
sub-EN057,15,R,78,0.1901061563720265,0.3809556970307816,mean
sub-EN057,15,R,79,0.8756531537856062,0.3703633922572983,mean
sub-EN057,15,R,80,0.0674346782289075,0.3071305499280667,mean
sub-EN057,15,R,81,0.0937575630686906,0.3267936470295975,mean
sub-EN057,15,R,82,0.1165340231064374,0.4360719633213676,mean
sub-EN057,15,R,83,0.1355653692993397,0.3609970169879403,mean
sub-EN057,15,R,84,0.5030191848907214,0.4064829040176574,mean
sub-EN057,15,R,85,0.0218439129484977,0.8626939027830991,mean
sub-EN057,15,R,86,0.0269958684775239,0.1435988317472329,mean
