subject,run,hemi,mode_k,beta,p,metric
sub-EN057,16,L,93,-0.0998095500699676,0.6763939070702712,chord
sub-EN057,16,L,94,-0.0107563877104199,0.7815093705771061,chord
sub-EN057,16,L,95,-0.0048863589436011,0.8478182302654407,chord
sub-EN057,16,L,96,-0.0527343924253822,0.7694214849175608,chord
sub-EN057,16,L,97,-0.1117498778875025,0.6912320921479034,chord
sub-EN057,16,L,98,-0.0489908891768875,0.668599624057953,chord
sub-EN057,16,L,99,-0.0246668710941468,0.1471765337560258,chord
sub-EN057,16,L,100,-0.037763127068879,0.3171672864241566,chord
sub-EN057,16,L,101,-0.1433637391239647,0.7737314082396338,chord
sub-EN057,16,L,102,-0.0646799456417804,0.6778705460914454,chord
sub-EN057,16,L,103,-0.0979364807109086,0.0701423950907386,chord
sub-EN057,16,L,104,-0.0482730827638441,0.0989596302077173,chord
sub-EN057,16,L,105,-0.1598037883900647,0.7333431374055785,chord
sub-EN057,16,L,106,-0.0193353291997068,0.8192938021731364,chord
sub-EN057,16,L,107,-0.0498470222008773,0.4008504073351572,chord
sub-EN057,16,L,108,-0.022621456047918,0.7772849770961027,chord
sub-EN057,16,L,109,-0.0509682416829805,0.0555146665040853,chord
sub-EN057,16,L,110,0.0479407585556744,0.0886646585747088,chord
sub-EN057,16,L,111,-0.1346824442568586,0.772021800260815,chord
sub-EN057,16,L,112,-0.1658466016013516,0.7956579390939936,chord
sub-EN057,16,L,113,-0.0158909508219489,0.4137594319116219,chord
sub-EN057,16,L,114,-0.000516470261068,0.9797849030234188,chord
sub-EN057,16,L,115,-0.0356330355910807,0.2343096398686923,chord
sub-EN057,16,L,116,-0.0125272287547267,0.7071157825474423,chord
sub-EN057,16,L,117,-0.09888854893786,0.0674194307562508,chord
sub-EN057,16,L,118,0.0016454416807452,0.9049315241426332,chord
sub-EN057,16,L,119,-0.1181024839177455,0.5216085010729783,chord
sub-EN057,16,R,0,-297.4973978423567,0.7747315941350925,chord
sub-EN057,16,R,1,-0.5665963629669925,0.0703531194120544,chord
sub-EN057,16,R,2,-2.1079841811540327,0.8016115066066153,chord
sub-EN057,16,R,3,-23.524276652091817,0.7766369977261784,chord
sub-EN057,16,R,4,-0.988269897762908,0.66609114581099,chord
sub-EN057,16,R,5,-0.662289053665375,0.0335163025082755,chord
sub-EN057,16,R,6,-2.432744917834045,0.8033965525694452,chord
sub-EN057,16,R,7,-0.322890776797778,0.7195077837373314,chord
sub-EN057,16,R,8,-3.4142065063448714,0.7849742625086746,chord
sub-EN057,16,R,9,0.269236358893987,0.248966614926586,chord
sub-EN057,16,R,10,-0.4783848721516043,0.7702494011176341,chord
sub-EN057,16,R,11,-2.368961168888414,0.7813008638051799,chord
sub-EN057,16,R,12,-0.6810415720524973,0.8008658951800023,chord
sub-EN057,16,R,13,-0.5430298338723499,0.7480714610248649,chord
sub-EN057,16,R,14,-1.5515367558297577,0.7863034974952717,chord
sub-EN057,16,R,15,-0.5715599694625018,0.812897688310857,chord
sub-EN057,16,R,16,-0.2877548017332512,0.8549064884088695,chord
sub-EN057,16,R,17,-2.1394409212236503,0.7094576323816053,chord
sub-EN057,16,R,18,-0.1264172072998141,0.2824435143771795,chord
sub-EN057,16,R,19,-0.3842865597469918,0.6087286811902124,chord
sub-EN057,16,R,20,-0.2898508578791625,0.7768346469676344,chord
sub-EN057,16,R,21,-0.265003342515594,0.7653979130651734,chord
sub-EN057,16,R,22,-0.6596295967837887,0.7131420488572878,chord
sub-EN057,16,R,23,-0.0896799177991483,0.8603182807252017,chord
sub-EN057,16,R,24,-0.0419018316632499,0.7961803805971381,chord
sub-EN057,16,R,25,0.0852192630150211,0.4100816746301573,chord
sub-EN057,16,R,26,0.0676314540748296,0.2557911779458232,chord
sub-EN057,16,R,27,-0.1939756760329933,0.7948341090734936,chord
sub-EN057,16,R,28,-0.1196250471030963,0.6873188212395293,chord
sub-EN057,16,R,29,-0.0401995406608065,0.4805333738309275,chord
sub-EN057,16,R,30,-0.1011022000154447,0.1556303875091386,chord
sub-EN057,16,R,31,0.0470874431868778,0.4538012867659224,chord
sub-EN057,16,R,32,-0.1990552784627985,0.8136094195548611,chord
sub-EN057,16,R,33,-0.0082859638632729,0.6569277843475981,chord
sub-EN057,16,R,34,-0.1746123801432795,0.5873191257223422,chord
sub-EN057,16,R,35,-0.0949442694316821,0.5620689398802342,chord
sub-EN057,16,R,36,-0.0508955085937217,0.8471859632390424,chord
sub-EN057,16,R,37,-1.0182403252514352,0.7788260439569417,chord
sub-EN057,16,R,38,-0.3717192015254367,0.7578670377491031,chord
sub-EN057,16,R,39,-0.5580368239297799,0.7650340589017878,chord
sub-EN057,16,R,40,0.0230708464438957,0.5253740604898587,chord
sub-EN057,16,R,41,-0.6945968216653071,0.7430994571109054,chord
sub-EN057,16,R,42,-0.0866015655415408,0.7390931398223355,chord
sub-EN057,16,R,43,-0.0415537995199691,0.8387635782958034,chord
sub-EN057,16,R,44,-0.0407598578461915,0.3028870364600809,chord
sub-EN057,16,R,45,-0.25654158921541,0.7573852329677327,chord
sub-EN057,16,R,46,-0.0146338996001149,0.7778624345953338,chord
