hemi,mode_k,beta_mean,beta_sem,N_subj,t,p,sig_q05
R,62,0.3674127088384122,0.012653949721889464,49,29.035417155391606,4.1943523754542136e-32,1
R,63,0.4185557909125428,0.01175978377474726,49,35.59213323389004,3.6640582788354715e-36,1
R,64,0.06897734998174843,0.006358694590084047,49,10.847721809019406,1.6504874770576222e-14,1
R,65,0.00426402411316209,0.002100161127978057,49,2.0303318904237146,0.04788362896356466,0
R,66,0.24308941414020874,0.01120918433600728,49,21.686628290992793,1.9007316668343916e-26,1
R,67,0.3051851172461002,0.01206454033493901,49,25.29604185269136,2.105974415059638e-29,1
R,68,0.2112257349821529,0.008603520080445024,49,24.551082929677673,7.994024735995292e-29,1
R,69,-0.0016958667708898312,0.0017457927257236456,49,-0.9714021291885497,0.3362178924497622,0
R,70,0.2430794288341486,0.010994461767857056,49,22.10926136873797,8.174490222022275e-27,1
R,71,0.003802854957371038,0.002363693856066841,49,1.6088610407859434,0.1142050283784654,0
R,72,0.41308607105358736,0.010653460072686142,49,38.774826979703754,6.877616020801845e-38,1
R,73,-6.844851666700425e-06,0.0024833905323610587,49,-0.002756252622173264,0.9978122548323229,0
R,74,0.029707888798408907,0.003517829963613163,49,8.444947341313773,4.721339387012045e-11,1
R,75,0.2846468362733369,0.010138749609279478,49,28.07514212727122,1.9299367691534931e-31,1
R,76,0.039878405419482246,0.0032804643715732902,49,12.156329379781319,2.9167622104361617e-16,1
R,77,0.07997288603668082,0.005128572076403303,49,15.593596978901441,2.0281391837532836e-20,1
R,78,0.08412349639761975,0.005366165137624285,49,15.676650688178972,1.6374828430288528e-20,1
R,79,0.4012966276486611,0.013332377123319212,49,30.099405675134008,8.141780114634482e-33,1
R,80,0.042000879796018686,0.0038008026458676513,49,11.050528982788235,8.703804711015384e-15,1
R,81,0.03585316492860383,0.0027797505573152028,49,12.897979221283903,3.2664539396133004e-17,1
R,82,0.061410401272001335,0.004085986416895149,49,15.029516744861267,8.854620801755347e-20,1
R,83,0.04298776463341657,0.004427906544537605,49,9.708372162110678,6.614136208398473e-13,1
R,84,0.23491020545099545,0.009386320642663799,49,25.026867757239636,3.3967279786728825e-29,1
R,85,0.06804416833704996,0.004491199769030028,49,15.150554826410131,6.434196850048073e-20,1
R,86,0.004638561950275654,0.002186429107860284,49,2.1215240565540743,0.0390675007810077,1
R,87,0.006772679448472409,0.0017194318916184616,49,3.9389053334921234,0.0002643396099840566,1
R,88,0.2699870061966245,0.010696265132526283,49,25.241241017448303,2.320410011454301e-29,1
R,89,0.01599224883246813,0.0023746958714412542,49,6.734440828737404,1.8784366379059766e-08,1
R,90,0.02289010005364091,0.0020647663958559825,49,11.086048329526134,7.785255775503431e-15,1
R,91,0.06063858219875427,0.004233164549549776,49,14.324645661412708,5.882193599986516e-19,1
R,92,0.01839615556246308,0.0037555123989076043,49,4.898440907241875,1.1383189474793314e-05,1
R,93,0.14460926069708302,0.006128193664820545,49,23.597371200460863,4.642531980433375e-28,1
R,94,0.0637336953645709,0.004531914372562603,49,14.063305288915295,1.2049669016917465e-18,1
R,95,0.0584458523250851,0.003985276248586492,49,14.665445675394478,2.337503089444549e-19,1
R,96,0.006644291065471239,0.0029720987976237906,49,2.235555248292347,0.030067440581119615,1
R,97,0.001621427702015029,0.0023385015170434924,49,0.6933618345755698,0.4914241673476314,0
R,98,0.02402917486006618,0.004625815232968899,49,5.1945816358609695,4.142518932838539e-06,1
R,99,0.054725893303502804,0.0038300883609326515,49,14.288415343550113,6.493831309889036e-19,1
R,100,0.012843508641954732,0.002995420942218589,49,4.287714110872863,8.663478229343074e-05,1
R,101,0.09154862093651235,0.004782972885835513,49,19.140526848401777,4.1437096700663006e-24,1
R,102,0.006482392603060495,0.002108872386185043,49,3.0738667002924545,0.0034797558783906776,1
R,103,0.045432504673051564,0.0031377204976312345,49,14.479461987563907,3.8612527887530974e-19,1
R,104,0.006330808499036288,0.002391020584713347,49,2.6477432020081384,0.01093090225864634,1
R,105,0.0033182294408803117,0.0014764971921262349,49,2.2473658998984507,0.029249416167767803,1
R,106,0.0026867053227111913,0.001737309036202337,49,1.5464751904958618,0.1285582564237953,0
R,107,0.006463015274205467,0.001886937530828877,49,3.425134732132045,0.0012677629423466393,1
R,108,0.03536301589608689,0.002934261294101682,49,12.051761023182227,3.9941928123366325e-16,1
R,109,0.005127235754749757,0.001470835487368697,49,3.485934218192074,0.0010586882055378486,1
R,110,0.22408657182182667,0.01007593114436004,49,22.23978792741733,6.316099698147702e-27,1
R,111,0.5903669767397631,0.018615695976738792,49,31.71339806351882,7.463769636165841e-34,1
R,112,0.0838829393054174,0.0043057415981862255,49,19.481647328941598,1.951215975228363e-24,1
R,113,0.010048134723186905,0.0018386554320071664,49,5.46493625084384,1.627904758666564e-06,1
R,114,0.0006951181682973808,0.0016001843803293535,49,0.4343987960651822,0.6659454591813112,0
R,115,0.01114113801661305,0.0018551756161493086,49,6.005435776338054,2.4598649494755425e-07,1
R,116,0.0054620069077814925,0.0014898331776611786,49,3.6661869192334997,0.0006150864183531638,1
R,117,0.0076699194635780794,0.0017302185598707823,49,4.4329194250181265,5.389881775620327e-05,1
R,118,0.014601812133413612,0.002893063298862874,49,5.047180315464543,6.8636112815632926e-06,1
R,119,0.01556878304235272,0.002446277842777768,49,6.364274233328396,6.945535845297919e-08,1
