boundary_idx,run_id,prev_sentence_id,cur_sentence_id,boundary_onset,pre_window_size,post_window_size,pre_entropy,post_entropy,pre_id,post_id,entropy_post_minus_pre,id_post_minus_pre
11724,7,1145,1146,609.884,4,4,1.0863683983730936,1.0294454974869276,2.930358547183309,2.6294584517424315,-0.05692290088616603,-0.30090009544087737
11731,7,1146,1147,613.536,4,4,1.0624046952744672,1.0114019256243776,2.7981969523159433,2.545912207819657,-0.05100276965008965,-0.25228474449628635
11742,7,1147,1148,617.838,4,4,1.0181676171644016,1.0465553612482053,2.576930993528352,2.724251042990107,0.028387744083803623,0.1473200494617548
11753,7,1148,1149,621.12,4,4,1.0716147365483715,1.0668150425487597,2.8443495263975307,2.81383828871288,-0.004799693999611776,-0.030511237684650805
11764,7,1149,1150,624.363,4,4,1.0789790463719804,1.0797839974795267,2.889751929707043,2.887328941799242,0.0008049511075463034,-0.002422987907801044
11775,7,1150,1151,628.56,4,4,1.063484205940893,1.0472178790375393,2.795659516200222,2.7056884441123934,-0.016266326903353834,-0.0899710720878284
11787,7,1151,1152,632.093,4,4,0.9874451580633303,1.0330418775037216,2.4509594886932033,2.636115230124697,0.04559671944039123,0.1851557414314935
11802,7,1152,1153,636.905,4,4,1.0744662645121723,1.0487632723013924,2.8578810640690513,2.7152613777746426,-0.025702992210779874,-0.1426196862944087
11812,7,1153,1154,640.103,4,4,0.9605658546947728,1.063009842069183,2.4348112702869007,2.793598497314207,0.10244398737441007,0.35878722702730625
11824,8,1155,1156,2.592,4,4,1.0519634275598468,1.058415229293988,2.736208143917015,2.767599666078601,0.0064518017341410605,0.031391522161585694
11829,8,1156,1157,4.955,4,4,1.0692517652353641,0.9882786754877481,2.8405280556391594,2.505061672350536,-0.08097308974761608,-0.3354663832886233
11843,8,1157,1158,9.562,4,4,0.9918486390099583,1.076909026703968,2.4550330715059006,2.8713846073837175,0.0850603876940097,0.4163515358778169
11860,8,1158,1159,14.554,4,4,1.0641821094068884,1.0112704549680587,2.8082627687770088,2.5638987425732673,-0.052911654438829725,-0.24436402620374142
11869,8,1159,1160,17.826,4,4,1.004306402288126,1.049136414360535,2.511497330787511,2.747642604720838,0.044830012072409,0.23614527393332718
11878,8,1160,1161,20.39,4,4,1.0649381908971263,1.0181977981526296,2.819284833323338,2.614675029973515,-0.046740392744496706,-0.20460980334982315
11882,8,1161,1162,22.563,4,4,1.0181977981526296,1.0265436377150912,2.614675029973515,2.630194950034037,0.008345839562461599,0.015519920060522274
11889,8,1162,1163,25.515,4,4,1.08524281040367,0.9741634774437721,2.9237804804978085,2.4270706842634597,-0.11107933295989791,-0.49670979623434874
11899,8,1163,1164,28.402,4,4,1.0692287755702674,1.0803822931990217,2.842030864460027,2.893267797395791,0.011153517628754273,0.051236932935764035
11907,8,1164,1165,30.904,4,4,1.0822961503288229,0.9492404913077155,2.9038441753481004,2.282683033612272,-0.1330556590211074,-0.6211611417358283
11936,8,1165,1166,41.394,4,4,1.0564393839344874,1.08182050541179,2.765190979191749,2.9019564037261953,0.025381121477302537,0.1367654245344463
11968,8,1166,1167,50.758,4,4,1.068034646544371,1.0654726572107949,2.835693021522214,2.820394491031622,-0.002561989333576209,-0.015298530490591933
11982,8,1167,1168,55.795,4,4,0.9959312730213545,1.0341858622689934,2.5321256051482464,2.6666385003872604,0.038254589247638915,0.134512895239014
11992,8,1168,1169,58.523,4,4,1.0493766759234993,0.9811800001819891,2.7218205241906945,2.4044407290248038,-0.06819667574151012,-0.31737979516589077
12015,8,1169,1170,66.068,4,4,1.064896638006454,1.0875039827978297,2.8081532175988233,2.935740483729705,0.022607344791375716,0.1275872661308819
12023,8,1170,1171,68.81,4,4,1.0916553743334085,1.0426299203642742,2.9599512022286767,2.698553770264315,-0.04902545396913438,-0.2613974319643617
12036,8,1171,1172,73.612,4,2,1.0351417950049402,-0.0,2.682846184487079,1.0,-1.0351417950049402,-1.682846184487079
12038,8,1172,1173,74.915,2,4,-0.0,1.0792587527559838,1.0,2.884116977530165,1.0792587527559838,1.884116977530165
12044,8,1173,1174,77.358,4,4,1.0847902082976475,1.0060368304008858,2.921450230032293,2.5686066063167208,-0.07875337789676173,-0.3528436237155721
12054,8,1174,1175,80.591,4,4,1.0868211472617002,1.0521853469174494,2.931051867446101,2.7345169060451266,-0.034635800344250844,-0.19653496140097415
12069,8,1175,1176,84.468,4,4,1.0783749881687852,0.902183569843164,2.8889705144016804,2.185662129201553,-0.17619141832562124,-0.7033083852001276
12081,8,1176,1177,88.454,4,4,1.057375199874785,1.0207930696213472,2.7759919890819904,2.602688120613871,-0.036582130253437706,-0.1733038684681194
12090,8,1177,1178,91.567,4,4,1.072105367520109,1.0304129494790795,2.847297187094653,2.6503510888304853,-0.04169241804102963,-0.19694609826416754
12097,8,1178,1179,93.816,4,4,1.069418102571315,1.056440451989073,2.8309041451191788,2.7818422509778777,-0.012977650582241873,-0.04906189414130102
12104,8,1179,1180,96.489,4,4,1.047757893470209,1.0396164667523857,2.7455914331812186,2.685077535015448,-0.008141426717823252,-0.06051389816577046
12114,8,1180,1181,99.152,4,4,1.058396242528203,1.0424947803570044,2.7783869612231022,2.7203963635897264,-0.015901462171198588,-0.057990597633375884
12118,8,1181,1182,100.696,4,4,1.0424947803570044,0.9720814980294685,2.7203963635897264,2.392546302723022,-0.07041328232753585,-0.3278500608667043
12124,8,1182,1183,102.624,4,4,0.9836270431810434,1.0169236705878637,2.4380308259239234,2.5646318477728447,0.03329662740682027,0.1266010218489213
12130,8,1183,1184,104.633,4,4,1.0316479144305135,1.0942558940324425,2.6386626149667607,2.974418040790038,0.06260797960192899,0.33575542582327733
12151,8,1184,1185,112.496,4,4,1.0585525866211487,1.055627742287661,2.7810964911423084,2.7582821083579594,-0.0029248443334877194,-0.022814382784348997
12168,8,1185,1186,118.058,4,4,1.0712128727590722,1.0660158301886593,2.8513782963841834,2.8227618653761493,-0.005197042570412869,-0.028616431008034127
12183,8,1186,1187,122.869,4,4,1.094461621690482,1.060209768218604,2.9753766974481324,2.7850325075666866,-0.03425185347187787,-0.19034418988144575
12192,8,1187,1188,126.032,4,4,1.031381795603711,1.0654888434630694,2.6500430342529104,2.8213002889850953,0.034107047859358364,0.1712572547321849
12200,8,1188,1189,129.06,4,4,1.082763340393873,0.9657523318660832,2.911240160172962,2.386279441045588,-0.11701100852778978,-0.5249607191273737
12208,8,1189,1190,131.138,4,4,1.0790286541862197,1.0644618985620584,2.8829743950228006,2.803911034516109,-0.01456675562416132,-0.07906336050669172
12219,8,1190,1191,135.813,4,4,1.0531942842687927,1.0079445004029521,2.7552695033944548,2.574499274617893,-0.045249783865840554,-0.18077022877656157
12229,8,1191,1192,139.346,4,4,1.0738357968755583,1.0498291743686976,2.855208053790064,2.7252340933551973,-0.024006622506860698,-0.12997396043486686
12237,8,1192,1193,142.283,4,3,1.0502971381906239,0.6780595804420015,2.7286161785563086,1.9417039597744963,-0.3722375577486223,-0.7869122187818123
12240,8,1193,1194,143.412,3,3,0.6780595804420015,0.6224731151511942,1.9417039597744963,1.757491677171855,-0.05558646529080735,-0.18421228260264133
12243,8,1194,1195,144.805,3,4,0.6224731151511942,0.8435073121500108,1.757491677171855,1.9518259503867217,0.22103419699881666,0.19433427321486674
12255,8,1195,1196,150.18,4,4,1.0784565798429535,1.0432468031133026,2.8847131920505107,2.7239715269924907,-0.035209776729650866,-0.16074166505802
12268,8,1196,1197,154.297,4,4,1.041760145975211,1.0207429489904263,2.687214050820004,2.602733412303411,-0.02101719698478477,-0.08448063851659304
12273,8,1197,1198,156.783,4,4,1.0397754604573382,1.0611687058023438,2.6932841252034905,2.795978051431141,0.02139324534500564,0.1026939262276505
12287,8,1198,1199,162.394,4,4,1.0507509174170602,1.0603019310983592,2.745491280960308,2.7823268388546274,0.00955101368129907,0.03683555789431958
12295,8,1199,1200,166.03,4,4,1.0638801568519636,1.006865651927066,2.807175085175816,2.5599391472057973,-0.05701450492489757,-0.24723593797001886
12299,8,1200,1201,167.174,4,4,1.006865651927066,1.0290353923039124,2.5599391472057973,2.620885719065817,0.02216974037684638,0.06094657186001973
12305,8,1201,1202,169.581,4,4,1.0285665584096346,0.8920297559848869,2.6214619278399383,2.1076708301759624,-0.13653680242474775,-0.5137910976639759
12312,8,1202,1203,171.52,4,3,1.0398298793467058,0.6715011435742884,2.6692611761695724,1.9175845307289958,-0.3683287357724174,-0.7516766454405766
12315,8,1203,1204,172.809,3,4,0.6715011435742884,1.0569406048653371,1.9175845307289958,2.774005021406495,0.3854394612910488,0.8564204906774993
12326,8,1204,1205,179.088,4,4,1.0465080764688062,1.0176949109791025,2.723093745974672,2.5658027717642686,-0.028813165489703696,-0.15729097421040317
12342,8,1205,1206,186.486,4,4,1.0496862501911932,1.056826819044665,2.7367526438856147,2.759053056256192,0.007140568853471807,0.022300412370577227
12354,8,1206,1207,192.407,4,4,0.9773789805950707,1.0218661459245362,2.427510687213315,2.6237694215663407,0.044487165329465506,0.19625873435302577
12375,8,1207,1208,198.824,4,4,1.0425881871140301,0.9803077265811585,2.703388499337745,2.4314514585163454,-0.06228046053287162,-0.27193704082139947
12395,8,1208,1209,204.69,4,4,1.0410245438214352,1.0271433111234047,2.702180319330162,2.6161666116674627,-0.013881232698030432,-0.08601370766269945
12403,8,1209,1210,208.107,4,4,1.0773649703420365,1.0897011038558877,2.8819315025404393,2.9460726816228586,0.01233613351385121,0.06414117908241934
12415,8,1210,1211,212.369,4,4,1.0340498169441288,1.0874094409183144,2.6433295590727743,2.934706362162097,0.05335962397418559,0.2913768030893227
12422,8,1211,1212,215.181,4,4,1.0068998195569607,0.9461580234943007,2.5592452728190183,2.4018945389842177,-0.06074179606266006,-0.15735073383480058
12438,8,1212,1213,221.765,4,4,1.0385842217974321,1.0457124022401858,2.6916821400282873,2.7121964765828377,0.007128180442753651,0.020514336554550372
12449,8,1213,1214,226.36,4,4,0.9636725848924713,0.9893981525232916,2.330887308697683,2.4655684612424094,0.025725567630820234,0.13468115254472623
12466,8,1214,1215,231.657,4,4,1.0057729124337627,1.0432063583403124,2.5319497119612606,2.720622142733427,0.037433445906549734,0.18867243077216633
12470,8,1215,1216,233.615,4,4,1.0432063583403124,1.0450316379892248,2.720622142733427,2.6967714067515005,0.0018252796489124368,-0.02385073598192644
12482,8,1216,1217,237.823,4,4,1.0395319345633411,1.035953350896501,2.68499677869372,2.6704239223853605,-0.0035785836668400517,-0.014572856308359583
12495,8,1217,1218,242.784,4,4,1.082595208858303,0.9762003651135298,2.904137578553707,2.400367827250312,-0.10639484374477326,-0.5037697513033952
12516,8,1218,1219,250.095,4,4,1.0301817829949986,1.0308862828657865,2.6563189573932062,2.6318402877906855,0.0007044998707879113,-0.024478669602520764
12529,8,1219,1220,254.701,4,4,1.0416351170921498,1.0690735955965425,2.6795193043252823,2.825890644741396,0.027438478504392627,0.14637134041611377
12536,8,1220,1221,258.208,4,4,1.0705898979701025,0.9866553108653457,2.8395017496931825,2.453453010943114,-0.08393458710475676,-0.3860487387500684
12566,8,1221,1222,269.94,4,4,1.0434215359919226,1.0542834827410354,2.7141821678556455,2.7526696130926913,0.010861946749112894,0.038487445237045836
12588,8,1222,1223,275.961,4,4,1.0273263869767564,1.0811637754755887,2.6117868476281094,2.896395469465537,0.05383738849883235,0.28460862183742774
12599,8,1223,1224,279.953,4,4,1.0471578740245753,1.045929199638169,2.7244630463333475,2.72960388608804,-0.001228674386406281,0.005140839754692372
12605,8,1224,1225,282.116,4,4,1.0195430965704437,1.0042236117634311,2.5882951496969486,2.4994852029068717,-0.015319484807012618,-0.08880994679007692
12613,8,1225,1226,284.779,4,4,1.0818623553725433,1.0664575080239491,2.9032810230106443,2.8104617670596443,-0.015404847348594153,-0.09281925595099993
12623,8,1226,1227,289.676,4,4,1.0526982376154206,1.0034061400461936,2.74734161949907,2.509273567527713,-0.049292097569227034,-0.23806805197135672
12643,8,1227,1228,296.541,4,4,1.0155856302250348,1.043080608224877,2.558297112889322,2.714524819584527,0.02749497799984213,0.15622770669520492
12659,8,1228,1229,303.369,4,4,1.0177594820312552,1.058982052177471,2.619350013906311,2.769196472139369,0.04122257014621589,0.14984645823305787
12673,8,1229,1230,307.476,4,4,0.9977058929949528,1.0129679484739982,2.52003232213195,2.5837437915238475,0.015262055479045356,0.06371146939189742
12685,8,1230,1231,311.305,4,4,1.0146373089950116,1.009009069849442,2.566609766043751,2.518692988234295,-0.005628239145569536,-0.0479167778094558
12704,8,1231,1232,318.158,4,4,1.0552688711364109,1.0646704246900933,2.753292038542618,2.8197963482506623,0.00940155355368244,0.06650430970804422
12713,8,1232,1233,320.896,4,4,1.0099798542831386,1.0241129135325524,2.5621344407398348,2.6261370569909266,0.01413305924941377,0.06400261625109183
12724,8,1233,1234,324.843,4,4,1.034163582341129,1.07336673890213,2.640427247279253,2.8501660173262935,0.03920315656100093,0.20973877004704056
12735,8,1234,1235,328.748,4,4,1.0385529577445094,1.0271379222505401,2.697166261524943,2.6481816610136453,-0.011415035493969272,-0.04898460051129794
12750,8,1235,1236,334.165,4,4,0.9858431694348466,1.0796380224055624,2.4320242558249605,2.8886950860688576,0.09379485297071577,0.4566708302438971
12758,8,1236,1237,336.658,4,4,1.0209988827447194,1.0537628254403426,2.607306187052645,2.744468402970562,0.032763942695623216,0.13716221591791733
12768,8,1237,1238,339.73,4,4,1.0236851967511555,1.038472734985305,2.603798597555931,2.6897207573868065,0.014787538234149356,0.0859221598308757
12777,8,1238,1239,342.293,4,4,1.0756399816969586,1.0725163482051625,2.8696055259701545,2.850656037616742,-0.0031236334917961184,-0.01894948835341248
12783,8,1239,1240,343.962,4,4,1.035011934904646,1.0541229771249208,2.6720059190281016,2.747941504836913,0.01911104222027471,0.07593558580881155
12789,8,1240,1241,345.974,4,4,1.073732509671345,1.0679445901295974,2.852436424801675,2.8209792218128937,-0.0057879195417476215,-0.03145720298878141
12807,8,1241,1242,351.276,4,4,1.0729641703004988,1.0143461084848786,2.853548390844172,2.5464510736073143,-0.05861806181562024,-0.30709731723685785
12828,8,1242,1243,359.041,4,4,1.0698927800426452,0.9680858935478378,2.8424346963543288,2.392796741156303,-0.1018068864948074,-0.44963795519802563
12838,8,1243,1244,362.189,4,4,1.0410277301364996,1.0796475442629816,2.688022814985158,2.891687132719821,0.038619814126481966,0.20366431773466287
12843,8,1244,1245,364.221,4,4,1.090856928020154,1.0815605991520498,2.9539968458433856,2.9005392931956577,-0.009296328868104276,-0.05345755264772789
12853,8,1245,1246,367.134,4,4,1.0173139220480985,1.07323934953143,2.591320284945315,2.8609870525939227,0.055925427483331625,0.26966676764860775
12860,8,1246,1247,369.537,4,2,1.0834934064872115,-0.0,2.9140865726462444,1.0,-1.0834934064872115,-1.9140865726462444
12862,8,1247,1248,370.312,2,3,-0.0,0.6775992793095496,1.0,1.9399878209254056,0.6775992793095496,0.9399878209254056
12865,8,1248,1249,372.015,3,4,0.6775992793095496,1.0618805647422906,1.9399878209254056,2.787852276742074,0.3842812854327411,0.8478644558166686
12874,8,1249,1250,376.007,4,4,1.0165484683066102,1.078285810861501,2.5816194012040223,2.8846446914243566,0.06173734255489083,0.3030252902203343
12883,8,1250,1251,380.3,4,4,1.0809173767526765,1.054853762041055,2.89737250774978,2.7653703259388793,-0.026063614711621552,-0.1320021818109005
12904,8,1251,1252,386.331,4,4,1.0760709184633843,1.043921557532955,2.8722326984048103,2.7118472994389076,-0.032149360930429305,-0.16038539896590276
12913,8,1252,1253,389.548,4,4,1.0664488685787075,1.0116864998815502,2.825298800334183,2.6045386198862595,-0.05476236869715723,-0.22076018044792356
12949,8,1253,1254,402.453,4,4,1.066591777502723,1.049672722613129,2.8144823087125235,2.7196031073803395,-0.016919054889593887,-0.09487920133218397
12978,8,1254,1255,411.782,4,4,1.0084464144941612,0.9912780181873637,2.551737644031895,2.525414580946416,-0.01716839630679745,-0.02632306308547916
12985,8,1255,1256,414.199,4,4,1.025249649357309,1.085883859599867,2.595036929593858,2.927474397666048,0.060634210242558106,0.33243746807219
13004,8,1256,1257,420.525,4,4,1.0101862923944476,1.0796444748504073,2.5625814356157552,2.889733449093819,0.0694581824559597,0.3271520134780639
13009,8,1257,1258,422.762,4,4,1.0744085136904724,1.0442547796659645,2.864074859753622,2.700717216118702,-0.03015373402450794,-0.16335764363492
13019,8,1258,1259,426.289,4,4,1.0497565962867565,1.0491499542438851,2.7303894508915647,2.7276399909978473,-0.0006066420428714192,-0.002749459893717443
13026,8,1259,1260,429.29,4,4,1.0822460599554393,1.073610593621639,2.9070100803486394,2.8560603344037525,-0.008635466333800412,-0.05094974594488688
13031,8,1260,1261,430.968,4,3,1.0595238362699706,0.6909823473003855,2.785427883258343,1.9913841940784411,-0.36854148896958505,-0.7940436891799016
13034,8,1261,1262,432.717,3,4,0.6909823473003855,1.0798055279033703,1.9913841940784411,2.89161078904878,0.3888231806029847,0.900226594970339
13043,8,1262,1263,435.82,4,4,0.956510108678887,1.0395675694489475,2.3566934009793945,2.668647082344211,0.08305746077006049,0.3119536813648165
13052,8,1263,1264,439.767,4,4,1.0927670144798391,1.0859402720907505,2.9655572540365367,2.9280987508961274,-0.006826742389088647,-0.03745850314040933
13063,8,1264,1265,443.828,4,4,1.0471178531856806,1.0475568673154247,2.716187402460532,2.7374097261480648,0.0004390141297441197,0.02122232368753263
13081,8,1265,1266,450.688,4,2,0.9511246610656002,-0.0,2.300971109252767,1.0,-0.9511246610656002,-1.300971109252767
13083,8,1266,1267,452.051,2,4,-0.0,1.0340179385284014,1.0,2.654170472560519,1.0340179385284014,1.6541704725605189
13090,8,1267,1268,455.038,4,4,1.082573096705998,1.0638288605491737,2.910760594310227,2.8004217242311733,-0.018744236156824412,-0.11033887007905374
13096,8,1268,1269,458.129,4,4,1.0610018504726697,1.04466646982574,2.782906022933934,2.698131232752417,-0.016335380646929742,-0.08477479018151701
13104,8,1269,1270,460.687,4,4,1.0161538359427125,1.065904278675811,2.5736427452179997,2.8099193379815097,0.04975044273309859,0.23627659276350998
13122,8,1270,1271,467.477,4,4,1.060622542428378,1.0904889146777081,2.7941604977081775,2.9535094159594286,0.029866372249330198,0.15934891825125108
13132,8,1271,1272,471.542,4,4,1.0663614736865632,0.9411861082213198,2.81933643847753,2.277394441900227,-0.12517536546524344,-0.5419419965773029
13147,8,1272,1273,476.918,4,4,1.017985560493963,1.0351797919143935,2.6207199815885307,2.652811254122339,0.017194231420430528,0.03209127253380828
13152,8,1273,1274,478.931,4,4,1.0655643428589827,1.0068676372525907,2.8131564869312258,2.532617241245743,-0.05869670560639206,-0.2805392456854827
13160,8,1274,1275,481.17,4,4,1.0724853500662588,0.9590866475296009,2.857595093829304,2.3622391252023243,-0.11339870253665785,-0.49535596862697995
13174,8,1275,1276,486.441,4,4,1.0177563997421286,0.9957971335083196,2.6269797226855585,2.4666970908705195,-0.02195926623380906,-0.160282631815039
13181,8,1276,1277,488.649,4,2,1.0692777239244027,-0.0,2.826659749418742,1.0,-1.0692777239244027,-1.826659749418742
13183,8,1277,1278,490.881,2,4,-0.0,0.9701369965909594,1.0,2.3818790926458124,0.9701369965909594,1.3818790926458124
13206,8,1278,1279,497.361,4,4,1.0493912621933388,1.0306883581057429,2.7182836264126164,2.624230107711806,-0.018702904087595895,-0.09405351870081047
13215,8,1279,1280,500.184,4,4,0.9098263405038258,0.9408909825572203,2.1742448989371668,2.316357403939617,0.03106464205339443,0.1421125050024501
13220,8,1280,1281,501.907,4,4,0.9681297911370712,1.0464795326415197,2.4410958316278695,2.7072789198846183,0.07834974150444851,0.26618308825674886
13235,8,1281,1282,509.358,4,4,0.9977696468152787,0.9943432675548861,2.528435425859103,2.479612068724078,-0.003426379260392576,-0.04882335713502517
13242,8,1282,1283,512.231,4,4,1.0575401954372512,1.0635678696985749,2.7829436613320686,2.80489647607889,0.006027674261323668,0.021952814746821314
13248,8,1283,1284,514.784,4,3,1.0765463255032226,0.6902719968509492,2.874261562431701,1.9885759213047935,-0.3862743286522734,-0.8856856411269074
13251,8,1284,1285,516.646,3,4,0.6902719968509492,0.9880672319948389,1.9885759213047935,2.5084082315314293,0.2977952351438897,0.5198323102266358
13270,8,1285,1286,525.58,4,4,0.9864209442542583,0.9711065544799407,2.460928103196675,2.3978074100217976,-0.01531438977431765,-0.06312069317487756
13286,8,1286,1287,530.298,4,4,1.0930962623003408,1.0434100872183223,2.966946530100483,2.6967355469819347,-0.04968617508201856,-0.2702109831185484
13301,8,1287,1288,536.284,4,4,1.068018567098731,1.0301669511659073,2.8351651007015146,2.644167208663961,-0.03785161593282371,-0.19099789203755346
13311,8,1288,1289,539.546,4,4,1.004356281632302,1.0762698514166653,2.5442961516942004,2.874139261459792,0.07191356978436336,0.3298431097655916
13316,8,1289,1290,541.749,4,4,1.04612256712104,1.0442377068229431,2.7091488600536424,2.6913560678214985,-0.0018848602980967577,-0.017792792232143917
13325,8,1290,1291,547.218,4,4,0.9720281729504874,1.0779964200267804,2.4618723555157116,2.8829064352800406,0.10596824707629304,0.42103407976432905
13331,8,1291,1292,549.752,4,4,1.079698685690484,1.018717165884591,2.889003119622587,2.575297455365438,-0.06098151980589295,-0.31370566425714896
13342,8,1292,1293,553.96,4,3,1.090112458292166,0.6458472618631773,2.9496783691114907,1.8296610541929528,-0.44426519642898865,-1.120017314918538
13345,8,1293,1294,555.566,3,4,0.6458472618631773,1.0809790379466817,1.8296610541929528,2.8967397615455357,0.4351317760835044,1.067078707352583
13350,8,1294,1295,557.385,4,3,1.0897580365153106,0.665981509927913,2.9469297164118906,1.8978257179664735,-0.4237765265873975,-1.0491039984454171
13353,8,1295,1296,558.524,3,4,0.665981509927913,1.0787031123669966,1.8978257179664735,2.888648365628567,0.4127216024390835,0.9908226476620934
13360,8,1296,1297,561.83,4,4,1.0641417821232855,1.0564897503055675,2.803742184233967,2.776866718782907,-0.007652031817718008,-0.0268754654510599
13367,8,1297,1298,563.808,4,4,1.0088104874056274,1.0215958318441105,2.540363981149173,2.5878591370687962,0.012785344438483115,0.047495155919623055
13373,8,1298,1299,565.382,4,4,1.0405396921645442,1.0763210717765612,2.705559151145154,2.868921636945651,0.035781379612016995,0.16336248580049695
13377,8,1299,1300,567.71,4,4,1.0763210717765612,1.0438015871972406,2.868921636945651,2.716806225836556,-0.032519484579320634,-0.152115411109095
13382,8,1300,1301,569.653,4,4,1.027661111048086,1.0665339342559101,2.64065843507451,2.8162374291010615,0.03887282320782415,0.17557899402655153
13386,8,1301,1302,571.65,4,4,1.0665339342559101,1.0587808803881016,2.8162374291010615,2.7767703704854787,-0.007753053867808557,-0.03946705861558275
13414,9,1303,1304,5.462,4,4,1.0013447131357625,1.0303012441425456,2.5113679589650095,2.667466243498335,0.028956531006783193,0.15609828453332542
13437,9,1304,1305,12.023,4,4,1.0394238359445829,1.0834491912398674,2.681048351519883,2.9146377779779002,0.04402535529528451,0.23358942645801717
13441,9,1305,1306,14.061,4,4,1.0834491912398674,1.0476423005741438,2.9146377779779002,2.7167550978519226,-0.03580689066572362,-0.19788268012597765
13450,9,1306,1307,16.555,4,4,1.0386930506406178,1.0532108392659223,2.6904681348775843,2.7522199909360623,0.014517788625304506,0.061751856058477994
13457,9,1307,1308,19.721,4,4,1.077556505964927,1.0358245296921018,2.878012437915812,2.647818911915253,-0.04173197627282521,-0.23019352600055898
13480,9,1308,1309,28.409,4,4,1.079372114748602,1.0469186735872402,2.8886627764862123,2.70698992152172,-0.03245344116136173,-0.18167285496449237
13487,9,1309,1310,30.983,4,4,1.0318779387508363,1.0363877903924912,2.643680556202585,2.6823311987389205,0.0045098516416548495,0.03865064253633532
13496,9,1310,1311,33.648,4,4,1.0608419038873036,1.0889445643205167,2.7852694940342975,2.943842237588136,0.028102660433213078,0.15857274355383844
13504,9,1311,1312,36.928,4,4,1.0678699428582554,1.0250151915465762,2.830469184800156,2.5945011712160957,-0.04285475131167926,-0.23596801358406028
13514,9,1312,1313,39.472,4,4,1.028911386360484,1.0080619728854754,2.666022340930566,2.5135133592685364,-0.02084941347500857,-0.15250898166202953
13522,9,1313,1314,41.59,4,4,1.0570250641027406,1.0442323043027373,2.759043230984438,2.700778439273006,-0.012792759800003273,-0.05826479171143184
13527,9,1314,1315,43.703,4,4,1.0704859296536933,1.0703172391761293,2.849009413955253,2.838731377768259,-0.00016869047756395972,-0.010278036186993855
13539,9,1315,1316,48.005,4,4,1.0788097723557122,1.080826342627505,2.8838890579026506,2.8944742823195355,0.002016570271792917,0.01058522441688492
13547,9,1316,1317,51.037,4,4,1.0602303343628716,0.9955694709575587,2.796569733348748,2.4706263515874296,-0.06466086340531296,-0.3259433817613182
13552,9,1317,1318,53.115,4,4,1.0358601043215143,0.9650363512525485,2.687994916753753,2.4478311924516327,-0.07082375306896582,-0.2401637243021204
13563,9,1318,1319,56.347,4,2,1.09515506237214,-0.0,2.979748596825477,1.0,-1.09515506237214,-1.9797485968254769
13565,9,1319,1320,57.591,2,4,-0.0,1.0226321622233763,1.0,2.6096071720541434,1.0226321622233763,1.6096071720541434
13576,9,1320,1321,62.266,4,4,1.0466336569966996,1.0575323762145534,2.7181678384104573,2.775600193628286,0.010898719217853792,0.05743235521782886
13581,9,1321,1322,64.469,4,4,1.0292695129380256,1.005380801018245,2.624015125630104,2.5085681640798896,-0.023888711919780592,-0.1154469615502145
13588,9,1322,1323,67.021,4,4,1.0767011660078327,1.0507191721029097,2.8800949657845827,2.7462121151271477,-0.025981993904923062,-0.133882850657435
13603,9,1323,1324,71.403,4,4,1.0420924590434104,1.007826096597199,2.6865613445116305,2.559194393891244,-0.034266362446211396,-0.12736695062038672
13623,9,1324,1325,78.945,4,4,0.9823900820212731,1.0783025145559972,2.4183226607206443,2.8784045470448825,0.09591243253472415,0.4600818863242382
13642,9,1325,1326,85.55,4,4,1.0614265453740002,1.0818630132061133,2.7940621532171384,2.9016083026530355,0.02043646783211317,0.10754614943589713
13678,9,1326,1327,99.136,4,4,1.086419133617459,1.073734606732479,2.930495760911044,2.865625456717817,-0.012684526884980007,-0.06487030419322704
13698,9,1327,1328,105.297,4,4,1.0603008275106434,0.9701497044856627,2.7920584155182135,2.404200238340713,-0.09015112302498063,-0.3878581771775007
13703,9,1328,1329,106.397,4,4,0.9241783651704111,1.0312567079056603,2.2602673945899014,2.667300939116573,0.10707834273524919,0.4070335445266715
13709,9,1329,1330,109.149,4,4,1.0777605219666408,1.0721689583089067,2.876105292152211,2.848177782076716,-0.0055915636577341665,-0.027927510075494766
13719,9,1330,1331,112.337,4,4,1.0822901459498189,1.0849874172141991,2.9076998146275277,2.9217837629998002,0.002697271264380241,0.014083948372272559
13728,9,1331,1332,115.151,4,4,1.0602742877159788,1.0870125231075147,2.7896807984052496,2.931143006262695,0.02673823539153597,0.14146220785744523
13738,9,1332,1333,118.932,4,4,1.0694451875133621,1.011725659615499,2.832223434396797,2.601291460635917,-0.057719527897863054,-0.23093197376087993
13750,9,1333,1334,122.43,4,4,1.0136597388121635,1.0786189966014108,2.5624621386978106,2.8862942356573558,0.06495925778924727,0.3238320969595452
13767,9,1334,1335,127.487,4,4,1.035078681727418,1.000174717839272,2.6646780348003047,2.4897021275029494,-0.034903963888146095,-0.17497590729735535
13784,9,1335,1336,131.738,4,4,1.0443766783621449,1.0545591009030786,2.695265559551759,2.7649516171524002,0.010182422540933711,0.06968605760064106
13793,9,1336,1337,134.121,4,4,1.0128401146186046,1.0878533678070281,2.555066270842994,2.938743902066231,0.07501325318842356,0.3836776312232373
13797,9,1337,1338,135.56,4,4,1.0878533678070281,0.997833003010139,2.938743902066231,2.5334014566867866,-0.09002036479688913,-0.4053424453794445
13813,9,1338,1339,140.866,4,4,1.0701941073315353,0.9498822681960747,2.843267333848949,2.2992293218967945,-0.12031183913546062,-0.5440380119521544
