subject,run,hemi,mode_k,model,beta_boundary,p_boundary,beta_wordrate,p_wordrate,beta_content_density,p_content_density,beta,p,metric,control_model
sub-EN105,15,R,87,boundary_plus_wordrate_content,-0.0552692314374304,0.1374892260856782,0.0207734619682915,0.5699664501751471,-0.0690223448923194,0.0644285945152312,-0.0552692314374304,0.1374892260856782,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,88,boundary_plus_wordrate_content,-0.7394528517152992,0.1783997385554698,0.2839509970104531,0.5990538058681671,-1.2715611755155607,0.0212538181101908,-0.7394528517152992,0.1783997385554698,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,89,boundary_plus_wordrate_content,-0.0315089526718225,0.2358006417166116,0.0345780567265535,0.1861708352695007,0.003800694026426,0.8864235608299345,-0.0315089526718225,0.2358006417166116,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,90,boundary_plus_wordrate_content,-0.0360160882277032,0.3922211329790183,0.0329745936846827,0.4259103415875968,-0.1074014439118754,0.01121792696237,-0.0360160882277032,0.3922211329790183,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,91,boundary_plus_wordrate_content,-0.0700475944331398,0.291724105039566,-0.0067027262808074,0.918266935298842,-0.0876717617713027,0.1881084560909421,-0.0700475944331398,0.291724105039566,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,92,boundary_plus_wordrate_content,-0.0128660554614198,0.6838672841286197,0.0215038684189731,0.4892217273309246,0.0010931004289935,0.9724593520223502,-0.0128660554614198,0.6838672841286197,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,93,boundary_plus_wordrate_content,-0.2532442309181372,0.2432635956356164,0.1025083267611238,0.6309233710059301,-0.4962745874155616,0.0228653715474351,-0.2532442309181372,0.2432635956356164,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,94,boundary_plus_wordrate_content,-0.1948633547501445,0.1806476945971909,0.0634524606977626,0.6573634153415616,-0.3766973703230867,0.0100603763203922,-0.1948633547501445,0.1806476945971909,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,95,boundary_plus_wordrate_content,0.0055556888332657,0.9421043934819352,-0.0162410928459508,0.8291643293508173,-0.2085797889308056,0.0067916976786051,0.0055556888332657,0.9421043934819352,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,96,boundary_plus_wordrate_content,-0.0229455051007637,0.3676906575166817,0.0061539999659286,0.8059324803132352,0.0238218644765234,0.3507445564070859,-0.0229455051007637,0.3676906575166817,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,97,boundary_plus_wordrate_content,-0.047882228135358,0.1625271942578247,0.0273316327152746,0.4173819618950617,0.0430867176270418,0.2097145089897926,-0.047882228135358,0.1625271942578247,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,98,boundary_plus_wordrate_content,-0.1062232998088312,0.1671380205866248,0.0167478505812121,0.8245802151724948,-0.160145335134926,0.0380090915199839,-0.1062232998088312,0.1671380205866248,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,99,boundary_plus_wordrate_content,-0.1976648301187862,0.2515532602642621,0.113544047731045,0.5029825119703055,-0.2613830202939876,0.1305630431242081,-0.1976648301187862,0.2515532602642621,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,100,boundary_plus_wordrate_content,-0.1123363430124771,0.1220045186052768,0.0298843845038488,0.6753927127141834,-0.1402374235385807,0.0542846152858695,-0.1123363430124771,0.1220045186052768,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,101,boundary_plus_wordrate_content,-0.2291417323742339,0.2049282397023585,0.0772824222100911,0.6635954386717892,-0.4268033337728066,0.0187933359219459,-0.2291417323742339,0.2049282397023585,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,102,boundary_plus_wordrate_content,0.0180511706403345,0.435621971239099,0.0075992130230851,0.7386184286909783,0.0077886760242672,0.737045016303234,0.0180511706403345,0.435621971239099,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,103,boundary_plus_wordrate_content,-0.1936168618070279,0.133217120017316,0.0757046223438222,0.5501785797782563,-0.279214945067065,0.0309998686444993,-0.1936168618070279,0.133217120017316,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,104,boundary_plus_wordrate_content,0.0478288865817673,0.0753279829993175,0.0054412951147317,0.8367258170587701,-0.0452639693132797,0.0929890004551616,0.0478288865817673,0.0753279829993175,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,105,boundary_plus_wordrate_content,0.0120834602270745,0.3311562273797557,-0.007980403217097,0.5140529977007546,0.0079326566947797,0.5242405216876249,0.0120834602270745,0.3311562273797557,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,106,boundary_plus_wordrate_content,-0.0628511170247418,0.2674994642379408,0.0072699844616988,0.896197053928831,-0.1213494359488986,0.0330614960291653,-0.0628511170247418,0.2674994642379408,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,107,boundary_plus_wordrate_content,0.008138187353794,0.7542590421564903,-0.0030534810088665,0.9049762758613736,0.0425986562541333,0.1026666480399407,0.008138187353794,0.7542590421564903,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,108,boundary_plus_wordrate_content,-0.2033154150768761,0.1147532097309627,0.0543852298555159,0.6675812089371802,-0.2897071599327823,0.0251849986073222,-0.2033154150768761,0.1147532097309627,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,109,boundary_plus_wordrate_content,-0.034219813326333,0.0680129964807133,-0.00198422581138,0.9141573549212716,0.0538807011155419,0.0042689620993606,-0.034219813326333,0.0680129964807133,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,110,boundary_plus_wordrate_content,-0.5879277456140424,0.1179318989882942,0.1371247698798396,0.7104716858799422,-0.9102380558527442,0.015962576015182,-0.5879277456140424,0.1179318989882942,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,111,boundary_plus_wordrate_content,-2.1243642640380958,0.1238897350236433,0.5937919301694854,0.6615525316552149,-3.023273687154294,0.0291578067752737,-2.1243642640380958,0.1238897350236433,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,112,boundary_plus_wordrate_content,-0.4498202340658056,0.1088810273671758,0.1448383870876089,0.5992284878435568,-0.5759696922964428,0.04074510721068,-0.4498202340658056,0.1088810273671758,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,113,boundary_plus_wordrate_content,-0.0553642324247143,0.1275697149404753,0.023737513218959,0.5061366718051292,-0.0503208570619909,0.1668668677917479,-0.0553642324247143,0.1275697149404753,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,114,boundary_plus_wordrate_content,0.0025620723209163,0.9203157711478056,-0.0241419409015406,0.3383471142603759,-0.0182136834211495,0.4780963293187115,0.0025620723209163,0.9203157711478056,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,115,boundary_plus_wordrate_content,-0.0428709431512105,0.2767877598478629,-0.0007390528075198,0.9847846143986558,-0.0931732756890674,0.0187020637277694,-0.0428709431512105,0.2767877598478629,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,116,boundary_plus_wordrate_content,-0.017006756477552,0.3066704630411915,0.0239845998864214,0.1431618496696836,-0.0460900127092201,0.0059261310240559,-0.017006756477552,0.3066704630411915,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,117,boundary_plus_wordrate_content,0.0110385381214048,0.3935390533917584,0.0189685046347119,0.1365922203152842,0.0191847252490367,0.1393646281729527,0.0110385381214048,0.3935390533917584,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,118,boundary_plus_wordrate_content,0.0841603935845011,0.0375578485897326,-0.004815145004554,0.9034587981591686,-0.0659811759896337,0.1033585909200805,0.0841603935845011,0.0375578485897326,boundary,boundary_plus_wordrate_content
sub-EN105,15,R,119,boundary_plus_wordrate_content,0.0156404791806288,0.5681804060835645,-0.0097449896100608,0.7177499824368321,0.0433695403990022,0.1148433977923786,0.0156404791806288,0.5681804060835645,boundary,boundary_plus_wordrate_content
sub-EN106,10,L,0,boundary_plus_wordrate_content,-1397.0752153711226,0.1288064948777998,552.4741024661217,0.5365679347911463,-2231.3876366699687,0.015589254868506,-1397.0752153711226,0.1288064948777998,boundary,boundary_plus_wordrate_content
sub-EN106,10,L,1,boundary_plus_wordrate_content,-2.3512814506130315,0.1428268931844901,-0.1256791183612057,0.935752648986983,-2.4706140713777947,0.1235777424203541,-2.3512814506130315,0.1428268931844901,boundary,boundary_plus_wordrate_content
sub-EN106,10,L,2,boundary_plus_wordrate_content,-20.772805499766086,0.0611930163560707,9.44704721222166,0.3806315437323175,-28.82983602391023,0.0095678867259036,-20.772805499766086,0.0611930163560707,boundary,boundary_plus_wordrate_content
sub-EN106,10,L,3,boundary_plus_wordrate_content,-84.43720593129798,0.1300386632448507,31.08658422011193,0.5662797696233681,-133.59342103103745,0.0169284757076436,-84.43720593129798,0.1300386632448507,boundary,boundary_plus_wordrate_content
sub-EN106,10,L,4,boundary_plus_wordrate_content,-2.9346120549485706,0.2621973853771843,0.3350844965333515,0.895266165723851,-3.152051796823057,0.2283994123188877,-2.9346120549485706,0.2621973853771843,boundary,boundary_plus_wordrate_content
sub-EN106,10,L,5,boundary_plus_wordrate_content,-0.316348977600601,0.2928341083999528,-0.0046963226367413,0.9871899826195326,-0.2951301645855121,0.326172302820045,-0.316348977600601,0.2928341083999528,boundary,boundary_plus_wordrate_content
sub-EN106,10,L,6,boundary_plus_wordrate_content,-9.088377537839094,0.1354629694488331,3.924018119178209,0.5072312268837338,-14.334419684474684,0.0188747601278264,-9.088377537839094,0.1354629694488331,boundary,boundary_plus_wordrate_content
sub-EN106,10,L,7,boundary_plus_wordrate_content,-0.1805594427435395,0.6480306271681144,0.2574575359197832,0.5039009224745016,0.2127316494273391,0.5905848072039561,-0.1805594427435395,0.6480306271681144,boundary,boundary_plus_wordrate_content
sub-EN106,10,L,8,boundary_plus_wordrate_content,-12.534473529356545,0.1360775147056112,5.0178315998257865,0.5392589234114,-18.79872803365676,0.0257260441000059,-12.534473529356545,0.1360775147056112,boundary,boundary_plus_wordrate_content
sub-EN106,10,L,9,boundary_plus_wordrate_content,0.3543895487697833,0.6032751046187308,0.7133354350901132,0.2830716813028956,0.9352237045274048,0.1707423610543815,0.3543895487697833,0.6032751046187308,boundary,boundary_plus_wordrate_content
sub-EN106,10,L,10,boundary_plus_wordrate_content,-6.8020864473961815,0.1105133490425286,2.672385861212809,0.5187508696130769,-10.237239047807194,0.0166079402273322,-6.8020864473961815,0.1105133490425286,boundary,boundary_plus_wordrate_content
sub-EN106,10,L,11,boundary_plus_wordrate_content,-11.396943311074132,0.1403237922463024,4.655043061930321,0.5354892172112812,-18.699557986893115,0.0158755789453069,-11.396943311074132,0.1403237922463024,boundary,boundary_plus_wordrate_content
sub-EN106,10,L,12,boundary_plus_wordrate_content,-2.3629139880109573,0.1264267081531643,1.0863890627379686,0.4697102355491052,-3.921260988787759,0.0114959169653777,-2.3629139880109573,0.1264267081531643,boundary,boundary_plus_wordrate_content
sub-EN106,10,L,13,boundary_plus_wordrate_content,-5.195360532827166,0.1249710039104357,1.990982865237562,0.5451676954523281,-8.121999251152136,0.0167777506533174,-5.195360532827166,0.1249710039104357,boundary,boundary_plus_wordrate_content
