subject,run,hemi,K,r2
sub-EN103,14,L,2,0.798755635501044
sub-EN103,14,L,3,0.825708424085111
sub-EN103,14,L,5,0.8761145048242603
sub-EN103,14,L,10,0.9034801671772481
sub-EN103,14,L,20,0.9353139880436397
sub-EN103,14,L,40,0.9569374824738458
sub-EN103,14,L,60,0.973130927652597
sub-EN103,14,L,80,0.9837845041861573
sub-EN103,14,L,100,0.9919989365735941
sub-EN103,14,L,120,1.0
sub-EN103,14,R,1,0.7884069213699437
sub-EN103,14,R,2,0.793923033298773
sub-EN103,14,R,3,0.8041192515132978
sub-EN103,14,R,5,0.8749179490011285
sub-EN103,14,R,10,0.9038623352690555
sub-EN103,14,R,20,0.9370340761936401
sub-EN103,14,R,40,0.9593482423151246
sub-EN103,14,R,60,0.9734634506431851
sub-EN103,14,R,80,0.9845669168290044
sub-EN103,14,R,100,0.9929148343081916
sub-EN103,14,R,120,1.0
sub-EN103,6,L,1,0.8180169987448921
sub-EN103,6,L,2,0.8203909321250793
sub-EN103,6,L,3,0.8483457339584898
sub-EN103,6,L,5,0.8987089843191127
sub-EN103,6,L,10,0.9211676839840046
sub-EN103,6,L,20,0.9505598573254361
sub-EN103,6,L,40,0.9672661888401518
sub-EN103,6,L,60,0.9797087893741951
sub-EN103,6,L,80,0.989228988675618
sub-EN103,6,L,100,0.9946622427636905
sub-EN103,6,L,120,1.0
sub-EN103,6,R,1,0.7895159079835479
sub-EN103,6,R,2,0.8034290213671539
sub-EN103,6,R,3,0.8148461513764139
sub-EN103,6,R,5,0.8901414323308499
sub-EN103,6,R,10,0.9161410838695232
sub-EN103,6,R,20,0.949457221046545
sub-EN103,6,R,40,0.9691796739122197
sub-EN103,6,R,60,0.9803125842291003
sub-EN103,6,R,80,0.9896528187838525
sub-EN103,6,R,100,0.994882933572196
sub-EN103,6,R,120,1.0
sub-EN103,7,L,1,0.7884034687955115
sub-EN103,7,L,2,0.7919831463146908
sub-EN103,7,L,3,0.8242229799841935
sub-EN103,7,L,5,0.8772133171638723
sub-EN103,7,L,10,0.8988613059344156
sub-EN103,7,L,20,0.9348418312985108
sub-EN103,7,L,40,0.9571264308398919
sub-EN103,7,L,60,0.9743751693110996
sub-EN103,7,L,80,0.9868771976243234
sub-EN103,7,L,100,0.9931619910407804
sub-EN103,7,L,120,1.0
sub-EN103,7,R,1,0.7943193976070729
sub-EN103,7,R,2,0.8030218117009021
sub-EN103,7,R,3,0.8147967906460409
sub-EN103,7,R,5,0.8869061757179537
sub-EN103,7,R,10,0.9125394248075941
sub-EN103,7,R,20,0.943350029730815
sub-EN103,7,R,40,0.9627912612304486
sub-EN103,7,R,60,0.9762779382914132
sub-EN103,7,R,80,0.9881999393620273
sub-EN103,7,R,100,0.9941555175368675
sub-EN103,7,R,120,1.0
sub-EN103,8,L,1,0.7945576134490377
sub-EN103,8,L,2,0.7986901351594508
sub-EN103,8,L,3,0.8289165056593581
sub-EN103,8,L,5,0.8817237300837384
sub-EN103,8,L,10,0.9065531922453935
sub-EN103,8,L,20,0.9393298647055915
sub-EN103,8,L,40,0.9588592658311345
sub-EN103,8,L,60,0.9736386962706087
sub-EN103,8,L,80,0.9857744200120212
sub-EN103,8,L,100,0.9925617443052233
sub-EN103,8,L,120,1.0
sub-EN103,8,R,1,0.7821138524025198
sub-EN103,8,R,2,0.792320516062312
sub-EN103,8,R,3,0.8042118282931947
sub-EN103,8,R,5,0.8779291222892365
sub-EN103,8,R,10,0.9062759565046968
sub-EN103,8,R,20,0.9387519995692368
sub-EN103,8,R,40,0.9593251405791319
sub-EN103,8,R,60,0.9740076372783724
sub-EN103,8,R,80,0.9858201457054377
sub-EN103,8,R,100,0.9930377628746392
sub-EN103,8,R,120,1.0
sub-EN103,9,L,1,0.785801329833821
sub-EN103,9,L,2,0.7922636562677381
sub-EN103,9,L,3,0.8235086896850862
sub-EN103,9,L,5,0.8758754210635704
sub-EN103,9,L,10,0.9034985159459129
sub-EN103,9,L,20,0.9372138318001951
sub-EN103,9,L,40,0.9598443477622544
sub-EN103,9,L,60,0.9754974942553327
sub-EN103,9,L,80,0.986316902464692
sub-EN103,9,L,100,0.9930585866853934
sub-EN103,9,L,120,1.0
sub-EN103,9,R,1,0.7803433039738715
sub-EN103,9,R,2,0.7911819631376861
sub-EN103,9,R,3,0.804272100946956
sub-EN103,9,R,5,0.8779652692175296
sub-EN103,9,R,10,0.9121229526631502
sub-EN103,9,R,20,0.94312834150049
sub-EN103,9,R,40,0.9641127285197736
sub-EN103,9,R,60,0.976632826009049
sub-EN103,9,R,80,0.9873370222621052
sub-EN103,9,R,100,0.9944008990410148
sub-EN103,9,R,120,1.0
sub-EN104,10,L,1,0.8321293936110228
sub-EN104,10,L,2,0.83445482356421
sub-EN104,10,L,3,0.8510246671947308
sub-EN104,10,L,5,0.8978566839188424
sub-EN104,10,L,10,0.9182014999438513
sub-EN104,10,L,20,0.9451130688952877
sub-EN104,10,L,40,0.9619459553487544
sub-EN104,10,L,60,0.9767066348913115
sub-EN104,10,L,80,0.9869037534607753
sub-EN104,10,L,100,0.9938659897285888
sub-EN104,10,L,120,1.0
sub-EN104,10,R,1,0.8080324810585895
sub-EN104,10,R,2,0.8113424237969696
sub-EN104,10,R,3,0.822856514602349
sub-EN104,10,R,5,0.8852773525555356
sub-EN104,10,R,10,0.9092743193227477
sub-EN104,10,R,20,0.9413267170063996
sub-EN104,10,R,40,0.9609719799027453
sub-EN104,10,R,60,0.9755486591024952
sub-EN104,10,R,80,0.9869216334502332
sub-EN104,10,R,100,0.9935181128581592
sub-EN104,10,R,120,1.0
sub-EN104,11,L,1,0.8156278042579381
sub-EN104,11,L,2,0.8181762205549321
sub-EN104,11,L,3,0.8375966850597042
sub-EN104,11,L,5,0.8882016570591394
sub-EN104,11,L,10,0.9101802685921035
sub-EN104,11,L,20,0.9398142571138198
sub-EN104,11,L,40,0.9592871910517202
sub-EN104,11,L,60,0.9755719722050695
sub-EN104,11,L,80,0.986596926018186
sub-EN104,11,L,100,0.9936196794803368
sub-EN104,11,L,120,1.0
sub-EN104,11,R,1,0.7988855209255191
sub-EN104,11,R,2,0.8009911463745001
sub-EN104,11,R,3,0.8104394824949452
sub-EN104,11,R,5,0.8783229440043624
sub-EN104,11,R,10,0.9074994657877051
sub-EN104,11,R,20,0.9399654385461124
sub-EN104,11,R,40,0.9604280021381287
sub-EN104,11,R,60,0.9751147444333446
sub-EN104,11,R,80,0.9866439991927137
sub-EN104,11,R,100,0.9939484156416191
sub-EN104,11,R,120,1.0
sub-EN104,12,L,1,0.8158593416094085
sub-EN104,12,L,2,0.8188631209743225
sub-EN104,12,L,3,0.8379816540337324
sub-EN104,12,L,5,0.8886745121251028
sub-EN104,12,L,10,0.9094143104466983
sub-EN104,12,L,20,0.9389731809636335
sub-EN104,12,L,40,0.9584253708037875
sub-EN104,12,L,60,0.9744320113985839
sub-EN104,12,L,80,0.9855136190260524
sub-EN104,12,L,100,0.99287666577878
sub-EN104,12,L,120,1.0
sub-EN104,12,R,1,0.7992480011664636
sub-EN104,12,R,2,0.8022998142433383
sub-EN104,12,R,3,0.8124299270028158
sub-EN104,12,R,5,0.8796964160549413
sub-EN104,12,R,10,0.9066991476457156
sub-EN104,12,R,20,0.9379538606120288
sub-EN104,12,R,40,0.9586096130050622
sub-EN104,12,R,60,0.9736348500773743
sub-EN104,12,R,80,0.9854074298149352
sub-EN104,12,R,100,0.9931104339250458
sub-EN104,12,R,120,1.0
sub-EN104,13,L,1,0.8267452188095444
sub-EN104,13,L,2,0.8301814191142538
sub-EN104,13,L,3,0.8490846248855436
sub-EN104,13,L,5,0.8981313465075385
sub-EN104,13,L,10,0.9179646349065671
sub-EN104,13,L,20,0.9450729494292588
sub-EN104,13,L,40,0.9633628853766312
sub-EN104,13,L,60,0.9780411689147062
sub-EN104,13,L,80,0.9879001653166712
sub-EN104,13,L,100,0.9944289178342858
sub-EN104,13,L,120,1.0
sub-EN104,13,R,1,0.8074719850258802
sub-EN104,13,R,2,0.8104398567589871
sub-EN104,13,R,3,0.8198032819544876
sub-EN104,13,R,5,0.8864382332941569
sub-EN104,13,R,10,0.9116356716237611
sub-EN104,13,R,20,0.9417276680682036
sub-EN104,13,R,40,0.9612468197060795
sub-EN104,13,R,60,0.9762204135855839
sub-EN104,13,R,80,0.986881616551065
sub-EN104,13,R,100,0.9935945482322641
sub-EN104,13,R,120,1.0
sub-EN104,14,L,1,0.7974888479844269
sub-EN104,14,L,2,0.8011909275683647
sub-EN104,14,L,3,0.8270635443103851
sub-EN104,14,L,5,0.878168426114562
sub-EN104,14,L,10,0.9009673979021385
sub-EN104,14,L,20,0.9316166924496373
sub-EN104,14,L,40,0.9526804553472782
sub-EN104,14,L,60,0.9708535666343161
sub-EN104,14,L,80,0.9835386410286597
sub-EN104,14,L,100,0.9915283733233344
sub-EN104,14,L,120,1.0
sub-EN104,14,R,1,0.7756140423148249
sub-EN104,14,R,2,0.780976348949007
sub-EN104,14,R,3,0.7935110484986837
sub-EN104,14,R,5,0.8636135508317835
sub-EN104,14,R,10,0.8918911716440697
sub-EN104,14,R,20,0.9281320754672345
sub-EN104,14,R,40,0.9501276443530368
sub-EN104,14,R,60,0.9702312614242574
sub-EN104,14,R,80,0.9828342837194356
sub-EN104,14,R,100,0.9917774129801271
sub-EN104,14,R,120,1.0
sub-EN104,6,L,1,0.812037280406179
sub-EN104,6,L,2,0.814904829495773
sub-EN104,6,L,3,0.8404909389864663
sub-EN104,6,L,5,0.8895471811528934
sub-EN104,6,L,10,0.9103496866690416
sub-EN104,6,L,20,0.9393514189924341
sub-EN104,6,L,40,0.9586683230880507
sub-EN104,6,L,60,0.9754204459763918
sub-EN104,6,L,80,0.9865364869757695
sub-EN104,6,L,100,0.9940237234988618
sub-EN104,6,L,120,1.0
sub-EN104,6,R,1,0.8082396794912023
sub-EN104,6,R,2,0.8107979559580567
sub-EN104,6,R,3,0.8196784708148689
sub-EN104,6,R,5,0.886162801382476
sub-EN104,6,R,10,0.9120695394725611
sub-EN104,6,R,20,0.942964738781246
sub-EN104,6,R,40,0.9618806038071064
sub-EN104,6,R,60,0.9757287215181125
sub-EN104,6,R,80,0.9858653704025888
sub-EN104,6,R,100,0.993680310506322
sub-EN104,6,R,120,1.0
sub-EN104,7,L,1,0.8082966144901806
sub-EN104,7,L,2,0.8121058742436232
sub-EN104,7,L,3,0.8397127802390381
sub-EN104,7,L,5,0.8909958280094422
sub-EN104,7,L,10,0.9126808424519431
sub-EN104,7,L,20,0.9407921693634435
sub-EN104,7,L,40,0.9602428891443067
sub-EN104,7,L,60,0.9760623997073697
sub-EN104,7,L,80,0.9872933313988953
sub-EN104,7,L,100,0.9936362749442025
sub-EN104,7,L,120,1.0
sub-EN104,7,R,1,0.7922924481845637
sub-EN104,7,R,2,0.8010862003550975
sub-EN104,7,R,3,0.8115424936599289
sub-EN104,7,R,5,0.8820151757606673
sub-EN104,7,R,10,0.9094375227284419
sub-EN104,7,R,20,0.9412322384326129
sub-EN104,7,R,40,0.9625500238797553
sub-EN104,7,R,60,0.9769607995107833
sub-EN104,7,R,80,0.9875602929547297
sub-EN104,7,R,100,0.9941570375649421
sub-EN104,7,R,120,1.0
sub-EN104,8,L,1,0.8010452462798817
sub-EN104,8,L,2,0.8055589791263745
sub-EN104,8,L,3,0.8278486350645087
sub-EN104,8,L,5,0.8806031870802317
sub-EN104,8,L,10,0.9031243440386528
sub-EN104,8,L,20,0.9327102797737935
sub-EN104,8,L,40,0.9551241517060906
sub-EN104,8,L,60,0.9722744454146927
sub-EN104,8,L,80,0.9841970993589382
sub-EN104,8,L,100,0.992555727955464
sub-EN104,8,L,120,1.0
sub-EN104,8,R,1,0.7856508544914043
sub-EN104,8,R,2,0.7900900305646208
sub-EN104,8,R,3,0.799862209025484
sub-EN104,8,R,5,0.8677279131684442
sub-EN104,8,R,10,0.8976215440292872
sub-EN104,8,R,20,0.9314027948996415
sub-EN104,8,R,40,0.9554896888647665
sub-EN104,8,R,60,0.9716074310855235
sub-EN104,8,R,80,0.9843176729004487
sub-EN104,8,R,100,0.9926673583097724
sub-EN104,8,R,120,1.0
sub-EN104,9,L,1,0.810911540497116
sub-EN104,9,L,2,0.8139790298972506
sub-EN104,9,L,3,0.8370285839090315
sub-EN104,9,L,5,0.8868863730940789
sub-EN104,9,L,10,0.9097691479112351
sub-EN104,9,L,20,0.9388778051085133
sub-EN104,9,L,40,0.959180608835264
sub-EN104,9,L,60,0.9747980192008159
sub-EN104,9,L,80,0.9859778496539124
sub-EN104,9,L,100,0.9933565995167613
sub-EN104,9,L,120,1.0
sub-EN104,9,R,1,0.7874034948740356
sub-EN104,9,R,2,0.7899196891801838
sub-EN104,9,R,3,0.80291389099694
sub-EN104,9,R,5,0.8722333526303535
sub-EN104,9,R,10,0.9011631438933285
sub-EN104,9,R,20,0.9357223019461338
sub-EN104,9,R,40,0.9567883952353297
sub-EN104,9,R,60,0.9716821893837795
sub-EN104,9,R,80,0.9852824960619644
sub-EN104,9,R,100,0.9933327625667675
sub-EN104,9,R,120,1.0
sub-EN105,10,L,1,0.8346243524890187
sub-EN105,10,L,2,0.8371042676662018
sub-EN105,10,L,3,0.8535291698698602
sub-EN105,10,L,5,0.9007871443039824
sub-EN105,10,L,10,0.9201365628830754
sub-EN105,10,L,20,0.9479078859298996
sub-EN105,10,L,40,0.9644296928113825
sub-EN105,10,L,60,0.9786282745530268
sub-EN105,10,L,80,0.9882954258569288
sub-EN105,10,L,100,0.9947669665439411
sub-EN105,10,L,120,1.0
sub-EN105,10,R,1,0.8174889271687068
sub-EN105,10,R,2,0.8196387704881549
sub-EN105,10,R,3,0.8271078638516908
sub-EN105,10,R,5,0.8906128852728769
sub-EN105,10,R,10,0.9154139317617775
sub-EN105,10,R,20,0.9463744332006961
sub-EN105,10,R,40,0.9651906812236897
sub-EN105,10,R,60,0.9781241073003799
sub-EN105,10,R,80,0.9884235813996405
sub-EN105,10,R,100,0.9944319230644385
sub-EN105,10,R,120,1.0
sub-EN105,11,L,1,0.8420900038431351
sub-EN105,11,L,2,0.845297992960007
sub-EN105,11,L,3,0.8617150423198643
sub-EN105,11,L,5,0.9106357983903454
sub-EN105,11,L,10,0.9289156176941668
sub-EN105,11,L,20,0.955663435252663
sub-EN105,11,L,40,0.9699055698717506
sub-EN105,11,L,60,0.9822740994099736
sub-EN105,11,L,80,0.9909462151293024
sub-EN105,11,L,100,0.9958322356107878
sub-EN105,11,L,120,1.0
sub-EN105,11,R,1,0.8242213664944535
sub-EN105,11,R,2,0.8267542982791967
sub-EN105,11,R,3,0.834380269346089
sub-EN105,11,R,5,0.8997113200162452
sub-EN105,11,R,10,0.9225994211554297
sub-EN105,11,R,20,0.9531784480986153
sub-EN105,11,R,40,0.9705746623500769
sub-EN105,11,R,60,0.9812147102590583
sub-EN105,11,R,80,0.9906252882430651
sub-EN105,11,R,100,0.9956165340303667
sub-EN105,11,R,120,1.0
sub-EN105,12,L,1,0.8199690660066492
sub-EN105,12,L,2,0.8237963358926784
sub-EN105,12,L,3,0.8441472910494824
sub-EN105,12,L,5,0.8954430530750606
sub-EN105,12,L,10,0.9143446676369812
sub-EN105,12,L,20,0.9447472748658173
sub-EN105,12,L,40,0.9627156222868508
sub-EN105,12,L,60,0.9771407320066177
sub-EN105,12,L,80,0.9876614269840182
sub-EN105,12,L,100,0.9945001889789702
sub-EN105,12,L,120,1.0
sub-EN105,12,R,1,0.7948338539829678
sub-EN105,12,R,2,0.7989547767450718
sub-EN105,12,R,3,0.8096081765925486
sub-EN105,12,R,5,0.881614295309768
sub-EN105,12,R,10,0.9063024771699383
sub-EN105,12,R,20,0.9421940772352064
sub-EN105,12,R,40,0.9633790412250266
sub-EN105,12,R,60,0.9761800169546568
sub-EN105,12,R,80,0.9874027657656951
sub-EN105,12,R,100,0.9940903221007925
sub-EN105,12,R,120,1.0
sub-EN105,13,L,1,0.8155888306975693
sub-EN105,13,L,2,0.8210789640387854
sub-EN105,13,L,3,0.8410328433054497
sub-EN105,13,L,5,0.8941214854900393
sub-EN105,13,L,10,0.9152636207688426
sub-EN105,13,L,20,0.9453998060582446
sub-EN105,13,L,40,0.9633451471964257
sub-EN105,13,L,60,0.9773725433892262
sub-EN105,13,L,80,0.9877070803507059
sub-EN105,13,L,100,0.9942825219978153
sub-EN105,13,L,120,1.0
sub-EN105,13,R,1,0.7880054715725732
sub-EN105,13,R,2,0.7940615774718225
sub-EN105,13,R,3,0.8055177088257058
sub-EN105,13,R,5,0.8759424602854163
sub-EN105,13,R,10,0.9016372709250683
sub-EN105,13,R,20,0.9378590259067023
sub-EN105,13,R,40,0.9610441478203303
sub-EN105,13,R,60,0.9750186887550603
sub-EN105,13,R,80,0.9867029397427344
sub-EN105,13,R,100,0.9937550078971827
sub-EN105,13,R,120,1.0
sub-EN105,14,L,1,0.8168100931675107
sub-EN105,14,L,2,0.8206228874998861
sub-EN105,14,L,3,0.8406631579570952
sub-EN105,14,L,5,0.8945004396705751
sub-EN105,14,L,10,0.9130291783052421
sub-EN105,14,L,20,0.94321974337151
sub-EN105,14,L,40,0.9619089806448902
sub-EN105,14,L,60,0.9762458071767472
sub-EN105,14,L,80,0.9872024590244128
sub-EN105,14,L,100,0.9940981290790871
sub-EN105,14,L,120,1.0
sub-EN105,14,R,1,0.790377244983364
sub-EN105,14,R,2,0.7948969985161753
sub-EN105,14,R,3,0.8062584199759999
sub-EN105,14,R,5,0.879935689480652
sub-EN105,14,R,10,0.9039531574331174
sub-EN105,14,R,20,0.9380078509323025
sub-EN105,14,R,40,0.9608086016230021
sub-EN105,14,R,60,0.9741998560004049
sub-EN105,14,R,80,0.9861643109745117
sub-EN105,14,R,100,0.9934442540228904
sub-EN105,14,R,120,1.0
sub-EN105,15,L,1,0.8218094807205155
sub-EN105,15,L,2,0.8257269909533546
sub-EN105,15,L,3,0.8442607885918948
sub-EN105,15,L,5,0.8949680826207512
sub-EN105,15,L,10,0.9171261859188413
sub-EN105,15,L,20,0.945622742237441
sub-EN105,15,L,40,0.9631884136248166
sub-EN105,15,L,60,0.9772433619196271
sub-EN105,15,L,80,0.9873423839261378
sub-EN105,15,L,100,0.9940743631947286
sub-EN105,15,L,120,1.0
sub-EN105,15,R,1,0.7987890268239018
sub-EN105,15,R,2,0.8038979343588827
sub-EN105,15,R,3,0.8124425435963258
sub-EN105,15,R,5,0.8803727558804437
sub-EN105,15,R,10,0.9088005884181688
sub-EN105,15,R,20,0.9410444184429809
sub-EN105,15,R,40,0.9629399634210224
sub-EN105,15,R,60,0.9763844182004807
sub-EN105,15,R,80,0.9871711178117805
sub-EN105,15,R,100,0.9943263359300412
sub-EN105,15,R,120,1.0
sub-EN105,6,L,1,0.843233021707337
sub-EN105,6,L,2,0.8452891965167517
sub-EN105,6,L,3,0.862869007543627
sub-EN105,6,L,5,0.9087584489786223
sub-EN105,6,L,10,0.9279350481422175
sub-EN105,6,L,20,0.9544772372959608
sub-EN105,6,L,40,0.9699191762489644
sub-EN105,6,L,60,0.9820715598739151
sub-EN105,6,L,80,0.9903885030876348
sub-EN105,6,L,100,0.9957812759901653
sub-EN105,6,L,120,1.0
sub-EN105,6,R,1,0.8283864533173754
sub-EN105,6,R,2,0.8305105633431769
sub-EN105,6,R,3,0.837970602337723
sub-EN105,6,R,5,0.9004396378300494
sub-EN105,6,R,10,0.9243740906662339
sub-EN105,6,R,20,0.9531714770575832
sub-EN105,6,R,40,0.970721003054926
sub-EN105,6,R,60,0.9814231677883066
sub-EN105,6,R,80,0.9903086355327944
sub-EN105,6,R,100,0.9955134149058402
sub-EN105,6,R,120,1.0
sub-EN105,8,L,1,0.843560776767194
sub-EN105,8,L,2,0.8463670160817601
sub-EN105,8,L,3,0.8627028793270071
sub-EN105,8,L,5,0.9097919974230779
sub-EN105,8,L,10,0.9278346231236473
sub-EN105,8,L,20,0.9545441841744218
sub-EN105,8,L,40,0.9690783100686952
sub-EN105,8,L,60,0.9815052261935588
sub-EN105,8,L,80,0.9902610829997107
sub-EN105,8,L,100,0.9954682060350154
sub-EN105,8,L,120,1.0
sub-EN105,8,R,1,0.8234823160770626
sub-EN105,8,R,2,0.8265067323931791
sub-EN105,8,R,3,0.8336408939553568
sub-EN105,8,R,5,0.8961501754762303
sub-EN105,8,R,10,0.9206660728488678
sub-EN105,8,R,20,0.9502288714801478
sub-EN105,8,R,40,0.9682643939414596
sub-EN105,8,R,60,0.9796704265462335
sub-EN105,8,R,80,0.9893707231731461
sub-EN105,8,R,100,0.9950309083938337
sub-EN105,8,R,120,1.0
sub-EN105,9,L,1,0.8337104308185209
sub-EN105,9,L,2,0.8362216380674832
sub-EN105,9,L,3,0.8539576857912035
sub-EN105,9,L,5,0.9014828199357757
sub-EN105,9,L,10,0.9205759998061576
sub-EN105,9,L,20,0.9478979322451974
sub-EN105,9,L,40,0.9649864579725944
sub-EN105,9,L,60,0.978661767496816
sub-EN105,9,L,80,0.9885269747848211
sub-EN105,9,L,100,0.9946513552553914
sub-EN105,9,L,120,1.0
sub-EN105,9,R,1,0.8138995771483319
sub-EN105,9,R,2,0.8161103672309878
sub-EN105,9,R,3,0.8243975417652198
sub-EN105,9,R,5,0.8876507503743861
sub-EN105,9,R,10,0.9129934063032162
sub-EN105,9,R,20,0.9448561141111723
sub-EN105,9,R,40,0.9649090121686826
sub-EN105,9,R,60,0.9776514543251758
sub-EN105,9,R,80,0.9882895998189276
sub-EN105,9,R,100,0.9942203756552296
sub-EN105,9,R,120,1.0
sub-EN106,10,L,1,0.7573000707497005
sub-EN106,10,L,2,0.7684405518596265
sub-EN106,10,L,3,0.7898780527219772
sub-EN106,10,L,5,0.8560219997377972
sub-EN106,10,L,10,0.8838026381741917
sub-EN106,10,L,20,0.9224680710438766
sub-EN106,10,L,40,0.9471706115765779
sub-EN106,10,L,60,0.9673832751617615
sub-EN106,10,L,80,0.9831328454643113
sub-EN106,10,L,100,0.9931720682694414
sub-EN106,10,L,120,1.0
sub-EN106,10,R,1,0.7406250200812895
sub-EN106,10,R,2,0.7550694333124472
sub-EN106,10,R,3,0.7675177737285772
sub-EN106,10,R,5,0.8391284415579044
sub-EN106,10,R,10,0.8792944773055701
sub-EN106,10,R,20,0.9183377024807597
sub-EN106,10,R,40,0.9468266206462164
sub-EN106,10,R,60,0.9668639158291813
sub-EN106,10,R,80,0.9810021795460097
sub-EN106,10,R,100,0.9916822544855167
sub-EN106,10,R,120,1.0
sub-EN106,11,L,1,0.7197238981170087
sub-EN106,11,L,2,0.7291575888120286
sub-EN106,11,L,3,0.7667570152637463
sub-EN106,11,L,5,0.8385196716634021
sub-EN106,11,L,10,0.8736923573242373
sub-EN106,11,L,20,0.9161725156378334
sub-EN106,11,L,40,0.9448382100802246
sub-EN106,11,L,60,0.9661648522379229
sub-EN106,11,L,80,0.9817326755612588
sub-EN106,11,L,100,0.9918919727581859
sub-EN106,11,L,120,1.0
sub-EN106,11,R,1,0.6980347604224885
sub-EN106,11,R,2,0.7067812725888716
sub-EN106,11,R,3,0.7285108986145533
sub-EN106,11,R,5,0.8161829577385823
sub-EN106,11,R,10,0.8648864281960935
sub-EN106,11,R,20,0.9108314618782084
sub-EN106,11,R,40,0.9429376589336835
sub-EN106,11,R,60,0.962671250443596
sub-EN106,11,R,80,0.9790553755429791
sub-EN106,11,R,100,0.9898499877679664
sub-EN106,11,R,120,1.0
sub-EN106,12,L,1,0.7190393113573365
sub-EN106,12,L,2,0.736231585735514
sub-EN106,12,L,3,0.7618850286403427
sub-EN106,12,L,5,0.8270431618106227
sub-EN106,12,L,10,0.8667525612760583
sub-EN106,12,L,20,0.9082693777529695
sub-EN106,12,L,40,0.9400661154278929
sub-EN106,12,L,60,0.9613897030517283
sub-EN106,12,L,80,0.9777197667468347
sub-EN106,12,L,100,0.9899618936540517
sub-EN106,12,L,120,1.0
sub-EN106,12,R,1,0.7018330609815359
sub-EN106,12,R,2,0.7247065911871253
sub-EN106,12,R,3,0.7398643523959613
sub-EN106,12,R,5,0.817273730428226
sub-EN106,12,R,10,0.8559445052266599
sub-EN106,12,R,20,0.9045723182768197
sub-EN106,12,R,40,0.937416398936178
sub-EN106,12,R,60,0.9596892014241382
sub-EN106,12,R,80,0.9760919699440253
sub-EN106,12,R,100,0.9888551785344831
sub-EN106,12,R,120,1.0
sub-EN106,13,L,1,0.7458817250027525
sub-EN106,13,L,2,0.7535774304742374
sub-EN106,13,L,3,0.7749885694418429
sub-EN106,13,L,5,0.8488896435734901
sub-EN106,13,L,10,0.8833764402960619
sub-EN106,13,L,20,0.9207903400500543
sub-EN106,13,L,40,0.9467938612488953
sub-EN106,13,L,60,0.9663944986106319
sub-EN106,13,L,80,0.9817171538372964
sub-EN106,13,L,100,0.9922682483256597
sub-EN106,13,L,120,1.0
sub-EN106,13,R,1,0.7214510771719922
sub-EN106,13,R,2,0.7312693226473984
sub-EN106,13,R,3,0.7453325648089819
sub-EN106,13,R,5,0.8276155974342749
sub-EN106,13,R,10,0.8692906972523397
sub-EN106,13,R,20,0.9100887395023456
sub-EN106,13,R,40,0.9421945201864549
sub-EN106,13,R,60,0.9641184820332916
sub-EN106,13,R,80,0.9797434055936123
sub-EN106,13,R,100,0.9911379627623381
sub-EN106,13,R,120,1.0
sub-EN106,14,L,1,0.6478544872113385
sub-EN106,14,L,2,0.6650853433544154
sub-EN106,14,L,3,0.7012737093854309
sub-EN106,14,L,5,0.7873011533248022
sub-EN106,14,L,10,0.8388875828402814
sub-EN106,14,L,20,0.8880785038547763
sub-EN106,14,L,40,0.9287424340006311
sub-EN106,14,L,60,0.9547388539654652
sub-EN106,14,L,80,0.9750931037149873
sub-EN106,14,L,100,0.9890523501405489
sub-EN106,14,L,120,1.0
sub-EN106,14,R,1,0.6478519005942386
sub-EN106,14,R,2,0.6686696229924567
sub-EN106,14,R,3,0.6916677570298424
sub-EN106,14,R,5,0.7738870123279491
sub-EN106,14,R,10,0.8217959988477184
sub-EN106,14,R,20,0.8750426223518253
sub-EN106,14,R,40,0.9201845983458985
sub-EN106,14,R,60,0.9507451969131036
sub-EN106,14,R,80,0.9710663855944666
sub-EN106,14,R,100,0.9867064528422052
sub-EN106,14,R,120,1.0
sub-EN106,6,L,1,0.8251419279521861
sub-EN106,6,L,2,0.8277873522349597
sub-EN106,6,L,3,0.8429578431644341
sub-EN106,6,L,5,0.8893298111624944
sub-EN106,6,L,10,0.9115028826042314
sub-EN106,6,L,20,0.9405701702822535
sub-EN106,6,L,40,0.9599269254742818
sub-EN106,6,L,60,0.9755622214887463
sub-EN106,6,L,80,0.9867168313162287
sub-EN106,6,L,100,0.9936556857037409
sub-EN106,6,L,120,1.0
sub-EN106,6,R,1,0.8057400205895119
sub-EN106,6,R,2,0.8075548033273086
sub-EN106,6,R,3,0.815585902410078
sub-EN106,6,R,5,0.8764153300068813
sub-EN106,6,R,10,0.9027577634070818
sub-EN106,6,R,20,0.9362623709795697
sub-EN106,6,R,40,0.9584831261378124
sub-EN106,6,R,60,0.9738788103423494
sub-EN106,6,R,80,0.985531699892902
sub-EN106,6,R,100,0.9937477041731655
