subject,run,hemi,mode_k,beta,p
sub-EN079,11,R,47,-0.2487399742212243,0.4960655381062444
sub-EN079,11,R,48,-0.8246479834743801,0.2809816225040093
sub-EN079,11,R,49,-1.6012283208595022,0.2859699146566158
sub-EN079,11,R,50,-0.3562862748732714,0.2875785131143255
sub-EN079,11,R,51,-0.3271293242041815,0.2570078732498377
sub-EN079,11,R,52,-0.1890663133456342,0.0873153234556438
sub-EN079,11,R,53,-0.0610883754832709,0.0340828318466631
sub-EN079,11,R,54,-0.1158592332495436,0.441878218855758
sub-EN079,11,R,55,-0.0416211345717845,0.3308049873550158
sub-EN079,11,R,56,-0.1280360692689492,0.350037801175021
sub-EN079,11,R,57,-0.0189620514231526,0.614301088190587
sub-EN079,11,R,58,-0.073473059700883,0.2079334065008549
sub-EN079,11,R,59,-0.1258700730717701,0.4864660716112763
sub-EN079,11,R,60,-1.1591134472953415,0.301118234252379
sub-EN079,11,R,61,-0.0071845152179161,0.6470732688346814
sub-EN079,11,R,62,-0.5278564152890152,0.3804236997255493
sub-EN079,11,R,63,-0.4828014577779547,0.3818358872637905
sub-EN079,11,R,64,-0.1592952025948024,0.3234484300257227
sub-EN079,11,R,65,0.0032627438016843,0.8947781367149548
sub-EN079,11,R,66,-0.3994525505838628,0.3003982426218388
sub-EN079,11,R,67,-0.5929540569654537,0.2514622147305314
sub-EN079,11,R,68,-0.5323586224018735,0.2718928150449596
sub-EN079,11,R,69,0.0269230095779529,0.3063240812087941
sub-EN079,11,R,70,-0.4281260532051489,0.316538937042668
sub-EN079,11,R,71,0.0504495168933271,0.0960173267156689
sub-EN079,11,R,72,-0.9095314893548768,0.2709538932912346
sub-EN079,11,R,73,-0.0400173483773543,0.4731480011053933
sub-EN079,11,R,74,-0.0328937692817735,0.2221195184561567
sub-EN079,11,R,75,-0.3532802927800118,0.2991942699601502
sub-EN079,11,R,76,-0.0712027905407862,0.4003381415850749
sub-EN079,11,R,77,0.0257166877063535,0.552858929012447
sub-EN079,11,R,78,-0.2120896718049307,0.2035236259362255
sub-EN079,11,R,79,-0.7945957672428081,0.247977583388759
sub-EN079,11,R,80,-0.1454462029621347,0.4403073152025308
sub-EN079,11,R,81,-0.0417563119440958,0.5147977761951534
sub-EN079,11,R,82,-0.157139529199652,0.3112028136125595
sub-EN079,11,R,83,-0.2985054765864867,0.3115564309836844
sub-EN079,11,R,84,-0.3332453824144347,0.3714795071830934
sub-EN079,11,R,85,-0.1975215987904042,0.0709637367991382
sub-EN079,11,R,86,-0.0773381303078796,0.3244689621274489
sub-EN079,11,R,87,0.0191751949087843,0.4835669909755711
sub-EN079,11,R,88,-0.7404211159253262,0.2646270271240877
sub-EN079,11,R,89,-0.0590377736913836,0.0856618113805114
sub-EN079,11,R,90,-0.0692947207369302,0.1530051531188266
sub-EN079,11,R,91,-0.1922530789337512,0.3871792017460586
sub-EN079,11,R,92,-0.087772219449815,0.409642995572262
sub-EN079,11,R,93,-0.47455225277785,0.2755680664648816
sub-EN079,11,R,94,0.0525945026567043,0.3141242590754048
sub-EN079,11,R,95,-0.1202380823240133,0.3094822630028266
sub-EN079,11,R,96,-0.0552851080608114,0.1597576469509093
sub-EN079,11,R,97,-0.0104729660008859,0.6608810937021979
sub-EN079,11,R,98,-0.0101895863117309,0.8294726568723151
sub-EN079,11,R,99,-0.1156097436573837,0.3802782667688464
sub-EN079,11,R,100,-0.007326971079521,0.7089013948538248
sub-EN079,11,R,101,-0.2070963193302131,0.1321155065244014
sub-EN079,11,R,102,-0.0016444893224519,0.9671393130614576
sub-EN079,11,R,103,-0.0588126188269063,0.2394490363372067
sub-EN079,11,R,104,-0.0324830746711267,0.5891628086866897
sub-EN079,11,R,105,-0.0078174796755741,0.8239380276396988
sub-EN079,11,R,106,-0.015225240165227,0.2557030841430598
sub-EN079,11,R,107,-0.0427087059995277,0.4110549300008258
sub-EN079,11,R,108,-0.1912234535884744,0.2908847949337974
sub-EN079,11,R,109,-0.052789747299858,0.0922703444514819
sub-EN079,11,R,110,-0.917778820157888,0.2605859023716916
sub-EN079,11,R,111,-0.6932363833813239,0.3011350970934851
sub-EN079,11,R,112,-0.0922756075157135,0.3946992511985344
sub-EN079,11,R,113,-0.0689661585248452,0.2751770215345628
sub-EN079,11,R,114,-0.0418528774596276,0.1119939734772598
sub-EN079,11,R,115,0.0171247400386847,0.4502072772304618
sub-EN079,11,R,116,0.0255604845851044,0.1414662793089777
sub-EN079,11,R,117,-0.0450271519081793,0.3240990682989498
sub-EN079,11,R,118,-0.014226636545522,0.6805644083042763
sub-EN079,11,R,119,-0.0197375221457242,0.6327968088971135
sub-EN079,12,L,0,-1237.5142795473846,0.2646951112859333
sub-EN079,12,L,1,-1.3690697226089203,0.0797097210568238
sub-EN079,12,L,2,-22.164867933449177,0.2400702056246245
sub-EN079,12,L,3,-62.7213348813167,0.2656124977216116
sub-EN079,12,L,4,-6.258171388348687,0.2242380133380843
sub-EN079,12,L,5,-0.268929811433711,0.1037239656528498
sub-EN079,12,L,6,-8.311796584108794,0.251352826707293
sub-EN079,12,L,7,0.2464438601267895,0.229695750188703
sub-EN079,12,L,8,-11.287863749519714,0.2633654434187467
sub-EN079,12,L,9,-1.1503941179431716,0.08867340771152
sub-EN079,12,L,10,-2.2578330692350987,0.2545575621653694
sub-EN079,12,L,11,-7.020121241494433,0.2670195172031531
sub-EN079,12,L,12,-2.097780710834815,0.2123347184530992
sub-EN079,12,L,13,-3.754395338509659,0.2741841417390219
sub-EN079,12,L,14,-7.882240175870265,0.2626341659434038
sub-EN079,12,L,15,-1.8591064469434933,0.2387151865342
sub-EN079,12,L,16,0.0550702513438451,0.2412140119897011
sub-EN079,12,L,17,-3.3174145365069214,0.2718444435785728
sub-EN079,12,L,18,-0.3254097046877764,0.0827021924578138
sub-EN079,12,L,19,-1.801707422813554,0.240935253623604
sub-EN079,12,L,20,-1.6579925985791777,0.23272781812666
sub-EN079,12,L,21,-0.6191865247470921,0.262923005841618
sub-EN079,12,L,22,-0.3655264529203786,0.1351067946700278
sub-EN079,12,L,23,-0.0064033967541225,0.9424143774028212
sub-EN079,12,L,24,-0.1065408826328436,0.1544496405317939
sub-EN079,12,L,25,-0.4541280066329866,0.2283345570596479
sub-EN079,12,L,26,-1.1184225145394016,0.2580714048755712
sub-EN079,12,L,27,-0.299121205203282,0.2651771509390168
sub-EN079,12,L,28,-0.4573504982107315,0.3105928075297606
sub-EN079,12,L,29,-0.3123361348648475,0.1596762476738707
sub-EN079,12,L,30,-0.3279488120956783,0.1817312541767786
sub-EN079,12,L,31,-0.1825737111466027,0.3040806075544212
sub-EN079,12,L,32,-0.8710965255266361,0.26434286187844
sub-EN079,12,L,33,-3.4711932045439187,0.2393454667356344
sub-EN079,12,L,34,-0.1766960185799171,0.2435917033482917
sub-EN079,12,L,35,-0.1162209615053725,0.017652350357941
sub-EN079,12,L,36,-2.3132292871962745,0.2426060785712184
sub-EN079,12,L,37,-0.1156757411503376,0.0606618885011839
sub-EN079,12,L,38,-0.5749551148331642,0.1916198031276341
sub-EN079,12,L,39,-0.7563836191895222,0.2588765884639208
sub-EN079,12,L,40,-0.0964203596348325,0.0602713415616903
sub-EN079,12,L,41,-2.44503030799604,0.2745141730169566
sub-EN079,12,L,42,-0.0510424997839182,0.0125952640292375
sub-EN079,12,L,43,-0.1327860358735592,0.0133609827849979
sub-EN079,12,L,44,-0.1010777755407397,0.0114638767237559
sub-EN079,12,L,45,-0.4095446163675967,0.2526458150209683
sub-EN079,12,L,46,-0.6968626986153619,0.2293072561715602
sub-EN079,12,L,47,-0.0960797263975499,0.0244597206774382
sub-EN079,12,L,48,-3.8770711919239296,0.2648877045512288
sub-EN079,12,L,49,-0.2977110642068458,0.2045521520052741
sub-EN079,12,L,50,-0.0448941132787517,0.2347079389786219
sub-EN079,12,L,51,-0.3516408960804467,0.197325954972255
sub-EN079,12,L,52,0.1072211070470324,0.0418528990258652
sub-EN079,12,L,53,-0.7914684683339742,0.2660094239408787
sub-EN079,12,L,54,-0.1636620345219594,0.2815350769649621
sub-EN079,12,L,55,-0.153521550187487,0.2600838760512271
sub-EN079,12,L,56,-0.183789381430685,0.0938574802565536
sub-EN079,12,L,57,-0.076963734724377,0.3441088928555584
sub-EN079,12,L,58,-0.1713002210585451,0.1608261341113375
sub-EN079,12,L,59,-0.3365619437858007,0.2540919040284495
sub-EN079,12,L,60,-0.9385051310139616,0.2609711170079588
sub-EN079,12,L,61,-0.1652819578869752,0.217119441465484
sub-EN079,12,L,62,-1.0127626998591464,0.2264587205344855
sub-EN079,12,L,63,-1.233373646185982,0.2662160078112242
sub-EN079,12,L,64,-0.2112252194040454,0.1505667276566292
sub-EN079,12,L,65,-0.2015861321800688,0.2233876956768531
sub-EN079,12,L,66,-0.2360086570276568,0.2103948302749023
sub-EN079,12,L,67,-0.2852050350237139,0.1616060993934582
sub-EN079,12,L,68,-0.7740001566793481,0.2337325751923412
sub-EN079,12,L,69,-0.0805310121278532,0.027267223756727
sub-EN079,12,L,70,-0.3494422605581646,0.2125203642358426
sub-EN079,12,L,71,-0.1209945244257907,0.3023969211412758
sub-EN079,12,L,72,-0.0972353171564097,0.0655000520629043
sub-EN079,12,L,73,-0.0462911131997197,0.3936368221373623
sub-EN079,12,L,74,-0.276771805868294,0.2350121090416812
sub-EN079,12,L,75,-0.0869971932180155,0.3681122007683391
sub-EN079,12,L,76,-0.3015616691292854,0.2239996999591818
sub-EN079,12,L,77,-0.2863198676933955,0.1872356685022293
sub-EN079,12,L,78,-1.1578352478048457,0.2634340706989833
sub-EN079,12,L,79,-0.0983484783496547,0.0024294412578642
sub-EN079,12,L,80,-0.0256442345411985,0.334387725741695
sub-EN079,12,L,81,-0.1176789240775245,0.3143681637797482
sub-EN079,12,L,82,-0.2042269986062727,0.2765840289245201
sub-EN079,12,L,83,-0.1433768503412751,0.2036763771144655
sub-EN079,12,L,84,-0.3869663337523022,0.2331316492644128
sub-EN079,12,L,85,-0.062719655956178,0.0874207292232018
sub-EN079,12,L,86,-0.1472802621369303,0.3025524968766807
sub-EN079,12,L,87,-0.0982274775849178,0.2384278021663276
sub-EN079,12,L,88,-0.212653176887801,0.176970456698155
sub-EN079,12,L,89,-0.033988448914705,0.5670177092941457
sub-EN079,12,L,90,-0.1451755604379069,0.1059507691247612
sub-EN079,12,L,91,-0.0728146099434203,0.3241430944576517
sub-EN079,12,L,92,-0.0945250221018644,0.1975200587838387
sub-EN079,12,L,93,-0.5126889861150106,0.2224540835629885
sub-EN079,12,L,94,-0.0825899149654143,0.0474947055219812
sub-EN079,12,L,95,-0.0020367376259189,0.9247608158008808
sub-EN079,12,L,96,-0.3268398326523597,0.2840397310892014
sub-EN079,12,L,97,-0.1690737336898927,0.1460188155661288
sub-EN079,12,L,98,-0.1060762744653424,0.0558690478473603
sub-EN079,12,L,99,-0.0458527163919492,0.1756119573752315
sub-EN079,12,L,100,-0.0567430068702865,0.1521000005511731
sub-EN079,12,L,101,-0.4528832122922179,0.2139288446381284
sub-EN079,12,L,102,-0.3634314733345431,0.2126246371342611
sub-EN079,12,L,103,-0.0759743290767517,0.1463270672021917
sub-EN079,12,L,104,-0.0421616252192749,0.2744914892350862
sub-EN079,12,L,105,-0.3285036986162833,0.2504514730620937
sub-EN079,12,L,106,-0.105627073399776,0.1954540539798966
sub-EN079,12,L,107,-0.1085099830996434,0.1917849079609751
sub-EN079,12,L,108,-0.0217287422703044,0.2895122845763208
sub-EN079,12,L,109,-0.01125347701917,0.4930238854117108
sub-EN079,12,L,110,-0.0477213930988242,0.0072498206802219
sub-EN079,12,L,111,-0.2877075817124101,0.2173957881056516
sub-EN079,12,L,112,-0.6220880481431112,0.2213152719411922
sub-EN079,12,L,113,-0.0119729346293424,0.6041224887293217
sub-EN079,12,L,114,-0.0192452408494724,0.4523821466779902
sub-EN079,12,L,115,-0.0335972404422464,0.3592047819985433
sub-EN079,12,L,116,-0.0672429352830003,0.0052367938122107
sub-EN079,12,L,117,-0.029533665459167,0.5084368862205637
sub-EN079,12,L,118,0.0225741998174327,0.1695765076128059
sub-EN079,12,L,119,-0.2514531792984397,0.2451710961224766
sub-EN079,12,R,0,-1235.883324403443,0.2656885840424738
sub-EN079,12,R,1,-0.5074447034214097,0.1914869784032248
sub-EN079,12,R,2,-8.745370978291625,0.2213656793857212
sub-EN079,12,R,3,-89.45241221030584,0.2625481798838663
sub-EN079,12,R,4,-5.255397372680614,0.2403353958643504
sub-EN079,12,R,5,-0.1994053320786162,0.0518183748983911
sub-EN079,12,R,6,-14.5381577289731,0.2551664871658232
sub-EN079,12,R,7,0.0871796521121833,0.7562182632229189
sub-EN079,12,R,8,-12.442272025735766,0.2639514800044335
sub-EN079,12,R,9,-0.2188344967569632,0.2395320238493824
sub-EN079,12,R,10,-3.150747010739459,0.2375659693182948
sub-EN079,12,R,11,-10.56748774478948,0.2683875729390933
sub-EN079,12,R,12,-2.677905895406828,0.2450930297300614
sub-EN079,12,R,13,-2.138883839340711,0.2757257386171043
sub-EN079,12,R,14,-6.292169067575558,0.2605424871422785
sub-EN079,12,R,15,-1.5364205873569734,0.2416711671604322
sub-EN079,12,R,16,-2.220530983529229,0.2591746188786321
sub-EN079,12,R,17,-6.02420364784851,0.2669166059899761
sub-EN079,12,R,18,-0.4483589135833399,0.1754476468473995
sub-EN079,12,R,19,-0.251451343331032,0.1718608865992018
sub-EN079,12,R,20,-1.2797209171103925,0.2546193774096684
sub-EN079,12,R,21,-1.175453204023785,0.2344661643125451
sub-EN079,12,R,22,-1.8989561476227916,0.248681031488027
sub-EN079,12,R,23,-0.8193337989772791,0.1718655537936833
sub-EN079,12,R,24,-0.2398526893785112,0.1575410177927184
sub-EN079,12,R,25,-0.1304562171177332,0.0748219410002257
sub-EN079,12,R,26,-0.13289506367904,0.0341338611434785
sub-EN079,12,R,27,-0.8222983308936194,0.2925975043321826
sub-EN079,12,R,28,-0.2960543931458173,0.3244625816515079
sub-EN079,12,R,29,-0.0428496889132534,0.4524423345683493
sub-EN079,12,R,30,-0.1628820097885425,0.0849751298203763
sub-EN079,12,R,31,-0.2928511735642622,0.1954602984552084
sub-EN079,12,R,32,-1.2271803752007706,0.2837404297443761
sub-EN079,12,R,33,-0.1228924109467932,0.2282953512704217
sub-EN079,12,R,34,-0.2946703379995241,0.1589725381172572
sub-EN079,12,R,35,-0.2486252135622084,0.1515107956225878
sub-EN079,12,R,36,-0.2970213040704603,0.1098830245199546
sub-EN079,12,R,37,-3.622930490511119,0.265809200038068
sub-EN079,12,R,38,-1.0004324071324455,0.2335404792226048
sub-EN079,12,R,39,-1.7131800302863809,0.2448691208088168
sub-EN079,12,R,40,-0.0816266850080309,0.3125557412527082
sub-EN079,12,R,41,-1.908095480124456,0.2712526845628018
sub-EN079,12,R,42,-0.2988091433356997,0.1738161854959407
sub-EN079,12,R,43,-0.3438936788590735,0.031447821891025
sub-EN079,12,R,44,-0.0158012497252442,0.5855068414954652
sub-EN079,12,R,45,-0.5560896582066002,0.2833799608182024
sub-EN079,12,R,46,-0.0183857401715605,0.6454065116523469
sub-EN079,12,R,47,-0.6988213294949267,0.2328652620811956
sub-EN079,12,R,48,-1.3446633217156618,0.2589136152404207
sub-EN079,12,R,49,-1.2550467427796983,0.2649911400641655
sub-EN079,12,R,50,-0.3251464140874606,0.2383716883368001
sub-EN079,12,R,51,-0.1899054082742414,0.2979249049843842
sub-EN079,12,R,52,0.0240106229286059,0.6855939133448131
sub-EN079,12,R,53,0.0102471314202784,0.636937691076898
sub-EN079,12,R,54,-0.1243446015242426,0.3963874176248144
sub-EN079,12,R,55,-0.0648282779013573,0.0197115407071291
sub-EN079,12,R,56,-0.1797875136940325,0.1241018948731174
sub-EN079,12,R,57,-0.0446639560301368,0.099964879413011
sub-EN079,12,R,58,-0.1318826448184198,0.2010844718386262
sub-EN079,12,R,59,-0.229715268644173,0.1787803060587227
sub-EN079,12,R,60,-1.1434493440136977,0.2490170987028819
sub-EN079,12,R,61,7.367843248555123e-05,0.9963800944516784
sub-EN079,12,R,62,-0.7192808861215196,0.2895510006939425
sub-EN079,12,R,63,-0.8084582166414371,0.2508376322231276
sub-EN079,12,R,64,-0.1966366593375427,0.2169371116978382
sub-EN079,12,R,65,0.0527156362944252,0.0533045457147517
sub-EN079,12,R,66,-0.6409541874403017,0.2484247932633623
sub-EN079,12,R,67,-1.0414265843565365,0.2619986080345921
sub-EN079,12,R,68,-0.5197704144158285,0.281991626781751
sub-EN079,12,R,69,-0.0453994924486931,0.1214819089920126
sub-EN079,12,R,70,-0.6227161122361269,0.3018007436156676
sub-EN079,12,R,71,0.0046955776177372,0.8431834798094211
sub-EN079,12,R,72,-0.8412961448199441,0.2796726560270162
sub-EN079,12,R,73,-0.100912371597957,0.0002628744914999
sub-EN079,12,R,74,0.0126027356503756,0.7320470375104084
sub-EN079,12,R,75,-0.5578045400542486,0.2325276869180861
sub-EN079,12,R,76,-0.1742396477766376,0.088922584854017
sub-EN079,12,R,77,-0.1302832661081848,0.1418147353511247
sub-EN079,12,R,78,-0.1152138325249642,0.363911341849547
sub-EN079,12,R,79,-0.8000806156179585,0.263165950927299
sub-EN079,12,R,80,-0.2191414118051884,0.1868527704580193
sub-EN079,12,R,81,-0.044367249155555,0.6698271316360297
sub-EN079,12,R,82,-0.1654393665551228,0.2454501610324232
sub-EN079,12,R,83,-0.2142048130477815,0.2242125603587359
sub-EN079,12,R,84,-0.3868865159363588,0.2504793190152332
sub-EN079,12,R,85,-0.073912217113729,0.2766183674455093
sub-EN079,12,R,86,-0.0934750871228267,0.0795964185663864
sub-EN079,12,R,87,-0.0314406174695172,0.1832243845387854
sub-EN079,12,R,88,-0.8910955981142161,0.2484336085542301
sub-EN079,12,R,89,-0.0276542893218468,0.4951547958884584
sub-EN079,12,R,90,-0.0703656735147242,0.1394029746657206
sub-EN079,12,R,91,-0.1396054171807567,0.3166795318802876
sub-EN079,12,R,92,-0.1274212700379232,0.1377427656288231
sub-EN079,12,R,93,-0.4500108265621345,0.2128754705470857
sub-EN079,12,R,94,-0.1668708240096345,0.0613529860384553
sub-EN079,12,R,95,-0.155608117153147,0.1289202001012986
sub-EN079,12,R,96,-0.0051300288017368,0.7880310092446322
sub-EN079,12,R,97,-0.0335489150170879,0.2201262709022164
sub-EN079,12,R,98,-0.043168681858468,0.2976698334449984
sub-EN079,12,R,99,-0.1100050370042353,0.3002112770192728
sub-EN079,12,R,100,-0.0409723725350119,0.236747711186793
sub-EN079,12,R,101,-0.2422853352410566,0.2001543772093666
sub-EN079,12,R,102,-0.0028829388868402,0.921387080690327
sub-EN079,12,R,103,-0.1145612632830608,0.2861602534871009
sub-EN079,12,R,104,-0.0789932999957533,0.0230029469541803
sub-EN079,12,R,105,-0.0865058248566003,0.0273423464684966
sub-EN079,12,R,106,-0.0055502063233068,0.6791902301997281
sub-EN079,12,R,107,-0.0739707033973852,0.0094523153416138
sub-EN079,12,R,108,-0.1484889409075409,0.3109694673748654
sub-EN079,12,R,109,-0.0155835521671519,0.4672841014012485
sub-EN079,12,R,110,-0.7111855846042001,0.2656894587131557
sub-EN079,12,R,111,-1.060195160867698,0.2352845640685692
sub-EN079,12,R,112,-0.1714016455183681,0.3357273795476576
sub-EN079,12,R,113,-0.0821567722353932,0.0966057628493157
sub-EN079,12,R,114,-0.0255921642497696,0.2399759977525639
sub-EN079,12,R,115,-0.0141099676035459,0.4219778670462819
sub-EN079,12,R,116,-0.011541869411131,0.6084519676968407
sub-EN079,12,R,117,-0.0912621188069717,0.0048724020055827
sub-EN079,12,R,118,-0.0630754184868937,0.271703665179338
sub-EN079,12,R,119,-0.0668666970132999,0.1757709538453546
sub-EN079,13,L,0,-1330.8602106807764,0.2180382846092488
sub-EN079,13,L,1,-0.7119312851070686,0.2566052390300183
sub-EN079,13,L,2,-18.995400448247786,0.2496869173401832
sub-EN079,13,L,3,-68.54892886550934,0.215172300140047
sub-EN079,13,L,4,-6.553483065288823,0.1624944850633202
sub-EN079,13,L,5,0.4629133289671711,0.0059810017966425
sub-EN079,13,L,6,-9.317527798422208,0.1995749634029749
sub-EN079,13,L,7,0.2139310645926971,0.3571963853251519
sub-EN079,13,L,8,-11.363000203232598,0.2231602852923508
sub-EN079,13,L,9,-0.7607394302412904,0.4174202797289216
sub-EN079,13,L,10,-2.3981002010543864,0.2465661000351088
sub-EN079,13,L,11,-8.008787906236876,0.2192416201757542
sub-EN079,13,L,12,-2.076039447980642,0.1938773553396329
sub-EN079,13,L,13,-3.462192869996435,0.2354376744251402
sub-EN079,13,L,14,-8.161249404625098,0.2451162705485145
sub-EN079,13,L,15,-1.933695087910995,0.2439348690825048
sub-EN079,13,L,16,0.0780398248233868,0.2931563624600823
sub-EN079,13,L,17,-3.760531438695717,0.2278576116543077
sub-EN079,13,L,18,-0.3698987324288162,0.1434852810944472
sub-EN079,13,L,19,-1.9745611532338252,0.2220637786311367
sub-EN079,13,L,20,-1.696027341007872,0.2240595674416765
sub-EN079,13,L,21,-0.5959080104013906,0.2146939034896167
sub-EN079,13,L,22,-0.4092522263425521,0.2894447835469065
sub-EN079,13,L,23,0.2659226108606707,0.0120467704175441
sub-EN079,13,L,24,0.0455530973615816,0.6899229596354282
sub-EN079,13,L,25,-0.4590210564796366,0.2326993536128095
sub-EN079,13,L,26,-1.2907322468284994,0.2357150197188048
sub-EN079,13,L,27,-0.2359763314418898,0.3036262532019091
sub-EN079,13,L,28,-0.3656405632962854,0.2691162850065721
sub-EN079,13,L,29,-0.289438153406103,0.2401459381050112
sub-EN079,13,L,30,-0.0703755239820907,0.6691204773281456
sub-EN079,13,L,31,-0.1378782839975917,0.1197872650167072
sub-EN079,13,L,32,-0.9277777929283454,0.2461105844897895
sub-EN079,13,L,33,-3.510369760751084,0.2178093393184358
sub-EN079,13,L,34,-0.2137755488733052,0.386810943090351
sub-EN079,13,L,35,0.018849860324131,0.6071739740742212
sub-EN079,13,L,36,-2.0768507541926686,0.2024656245895016
sub-EN079,13,L,37,-0.0054246335420754,0.9241901655819118
sub-EN079,13,L,38,-0.6330525055324507,0.1959690526248951
sub-EN079,13,L,39,-0.4282366828060238,0.2876553379641752
sub-EN079,13,L,40,-0.1042044517009657,0.1844156817745122
sub-EN079,13,L,41,-3.0048666479877384,0.215412475356818
sub-EN079,13,L,42,0.0073161137897931,0.8229320670098944
sub-EN079,13,L,43,-0.0417620124624906,0.4212388272361982
sub-EN079,13,L,44,-0.038019688463917,0.107950032378772
sub-EN079,13,L,45,-0.3570029110879255,0.2681376131738456
sub-EN079,13,L,46,-0.6573816867666422,0.2662709513235013
sub-EN079,13,L,47,-0.0267489871255746,0.6449878043614004
sub-EN079,13,L,48,-4.246436298329955,0.2200446241470774
sub-EN079,13,L,49,-0.2253989456592558,0.3959812486474232
sub-EN079,13,L,50,0.0215408222516672,0.6724960699392952
sub-EN079,13,L,51,-0.2436662349683219,0.3154090520486248
sub-EN079,13,L,52,0.0131446910565734,0.8525898045539912
sub-EN079,13,L,53,-0.7048893454643061,0.2410564822464056
sub-EN079,13,L,54,-0.1866530478647131,0.3132783749249025
sub-EN079,13,L,55,-0.1989771818981362,0.2364033462644524
sub-EN079,13,L,56,-0.1070600626607228,0.2247316424550966
sub-EN079,13,L,57,-0.0500917884748436,0.5313672180410476
sub-EN079,13,L,58,-0.1278399087034132,0.3357937081359384
sub-EN079,13,L,59,-0.4333663739594436,0.244312339692919
sub-EN079,13,L,60,-1.069547497904307,0.2294088456519684
sub-EN079,13,L,61,-0.2418031567311477,0.2123031618497492
sub-EN079,13,L,62,-0.8466811849027177,0.253671624363249
sub-EN079,13,L,63,-1.5346076634030192,0.209392197492138
sub-EN079,13,L,64,-0.3201050972856312,0.0843816503106822
sub-EN079,13,L,65,-0.0687493010429252,0.6893256865881479
sub-EN079,13,L,66,-0.2670074776192798,0.2725053040839282
sub-EN079,13,L,67,-0.2019789420027786,0.2851863954335855
sub-EN079,13,L,68,-0.7263746452977166,0.2734358881398784
sub-EN079,13,L,69,-0.0255564487984515,0.2953306685956018
sub-EN079,13,L,70,-0.3330712174862679,0.23984103158605
sub-EN079,13,L,71,-0.2027932053756358,0.1570335410620891
sub-EN079,13,L,72,-0.0244602683562144,0.5780990438538884
sub-EN079,13,L,73,-0.0662674149232425,0.2996289192554559
sub-EN079,13,L,74,-0.3277111576142169,0.247223718964737
sub-EN079,13,L,75,-0.1229019004851193,0.193053217594456
sub-EN079,13,L,76,-0.3227906544299822,0.1816554645155303
sub-EN079,13,L,77,-0.2401167963223812,0.3056758334977595
sub-EN079,13,L,78,-1.092509012431891,0.2360163532380452
sub-EN079,13,L,79,-0.06740559513314,0.0541900276790127
sub-EN079,13,L,80,0.0348369067402441,0.1480049225102793
sub-EN079,13,L,81,-0.0977393186854149,0.4069542214393897
sub-EN079,13,L,82,-0.2548169837376867,0.2126822091460719
sub-EN079,13,L,83,-0.1738595780225262,0.1765930762556177
sub-EN079,13,L,84,-0.423831336679894,0.2070566309762575
sub-EN079,13,L,85,0.0002255277067015,0.9969273373818122
sub-EN079,13,L,86,-0.2338276409588988,0.1980864828598785
sub-EN079,13,L,87,-0.1298335184537619,0.1532069756721147
sub-EN079,13,L,88,-0.2211110879111628,0.2492420485446062
sub-EN079,13,L,89,-0.0468203933962871,0.2475342128794374
sub-EN079,13,L,90,-0.0758586683729351,0.2383143942462013
sub-EN079,13,L,91,0.0152335004081521,0.6837453120585374
sub-EN079,13,L,92,-0.1383077021640424,0.2674432112300907
sub-EN079,13,L,93,-0.5614047772343683,0.2219488893852223
sub-EN079,13,L,94,-0.0249938825562425,0.3959798456130486
sub-EN079,13,L,95,-0.0444778369704572,0.0925304582121143
sub-EN079,13,L,96,-0.4314268298728133,0.195133435145111
sub-EN079,13,L,97,-0.16060622672258,0.0794761889969181
sub-EN079,13,L,98,0.0062216328294437,0.9455184833365652
sub-EN079,13,L,99,-0.031443495410211,0.3809105182420961
sub-EN079,13,L,100,-0.0178919998493647,0.5543726350992499
sub-EN079,13,L,101,-0.4669223532914086,0.1674683183360908
sub-EN079,13,L,102,-0.2072143688120773,0.2975374735764328
sub-EN079,13,L,103,-0.0616219039421623,0.211521053928137
sub-EN079,13,L,104,-0.0385385397649293,0.3739149225777057
sub-EN079,13,L,105,-0.4155104097185746,0.1974763174866746
sub-EN079,13,L,106,-0.1404777096177824,0.1659105710347821
sub-EN079,13,L,107,-0.0531431623792521,0.5376204381795961
sub-EN079,13,L,108,-0.0177354678170843,0.3792961638210778
sub-EN079,13,L,109,-0.019416344667184,0.2733196557087391
sub-EN079,13,L,110,-0.0205238309900653,0.4978565348590837
sub-EN079,13,L,111,-0.2634606088939593,0.3217880870464139
sub-EN079,13,L,112,-0.760330052820295,0.2081815411380641
sub-EN079,13,L,113,0.0054705367532544,0.8623339030785147
sub-EN079,13,L,114,0.0278973001309914,0.2963027409239005
sub-EN079,13,L,115,-0.0421721823927365,0.1949737042314038
sub-EN079,13,L,116,-0.081383291823961,0.0235287172674309
sub-EN079,13,L,117,-0.0364816130948136,0.3620106285863816
sub-EN079,13,L,118,0.0101700699217881,0.4524865381270208
sub-EN079,13,L,119,-0.2082521941580754,0.2568358319085411
sub-EN079,13,R,0,-1323.8794214470047,0.2186792640595333
sub-EN079,13,R,1,-0.2751210887514713,0.6183441477466414
sub-EN079,13,R,2,-7.347691757564235,0.2388458265095389
sub-EN079,13,R,3,-95.33280690484568,0.2174640274866436
sub-EN079,13,R,4,-5.285692003202807,0.1538404350549822
sub-EN079,13,R,5,0.3199454861596325,0.0226511446198259
sub-EN079,13,R,6,-15.423515699471148,0.2071562039465654
sub-EN079,13,R,7,0.3276363290756728,0.2853140044322016
sub-EN079,13,R,8,-12.715485527833378,0.2224053648411903
